ID,COORDS_X,COORDS_Y,AGE,BATHROOMS,HOUSESIZE,LOTSIZE,NEWHOME,POSTFIRM,DFLOOD100,DFLOOD500,FIRSTROW,PROXAMEN,DISTAMEN,DISTCBD,DISTHWY,DISTPARK,PRICE
4115,2708049.59955707,362895.385210301,35,2,1830,0.244,1,0,0,1,0,6763.355,1683.266,21377.399,1319.93,12142.604,196600
4116,2708131.66394223,362894.928088295,36,1.5,1632,0.244,1,0,0,1,0,6845.036,1601.585,21459.509,1401.864,12169.815,157300
4117,2708213.41902153,362894.176473851,36,2,1582,0.241,1,0,0,1,0,6925.756,1520.865,21540.751,1482.937,12196.962,156100
4119,2708305.6019429,362893.25280219,35,1.5,1316,0.301,1,0,0,1,0,7016.818,1429.803,21632.56,1574.542,12227.671,117900
4120,2708430.69352553,362894.01953015,33,2.5,2606,0.453,1,0,0,1,0,7145.132,1301.489,21762.277,1703.943,12271.13,441700
4121,2708646.26460218,362890.866494122,39,1.5,2400,0.484,1,0,0,1,0,7350.466,1096.155,21970.998,1912.121,12342.858,341100
4122,2709107.17776869,362837.975979644,3,2,2081,0.456,1,1,0,0,0,7829.031,617.59,22443.587,2396.35,12467.935,358800
4124,2706069.0675651,362864.466361518,54,2,1440,0.352,1,0,0,0,0,5101.872,3344.749,19407.627,649.608,11600.666,129400
4125,2707166.83389654,362826.729334708,39,1,3900,0.632,1,0,0,1,0,5894.082,2552.539,20492.561,485.13,11810.49,1207300
4130,2706910.42533405,362846.127650748,30,1,1470,0.182,1,0,0,1,0,5637.358,2809.263,20240.008,246.524,11762.672,123300
4133,2706450.71686373,362841.943953102,42,2,1655,0.209,1,0,0,1,0,5179.086,3267.535,19782.467,296.74,11652.278,150600
4134,2706299.29503778,362813.480796223,15,1,975,0.342,1,1,0,1,0,5028.977,3417.644,19628.214,445.94,11592.963,80200
4135,2706020.25714059,362806.0184749,54,1,1505,0.402,1,0,0,0,0,5148.709,3297.912,19350.083,713.003,11532.312,128300
4136,2708777.25407094,362808.206830307,2,2,1714,0.328,1,1,0,1,0,7506.69,939.931,22099.146,2063.392,12299.181,228000
4137,2709198.87637974,362771.483760172,2,2,1688,0.411,1,1,1,0,0,7913.353,533.268,22515.661,2477.025,12462.448,233200
4138,2707420.06297832,362764.928462952,32,2,2426,0.449,0,0,0,1,0,6132.55,2314.071,20723.498,720.753,11838.563,361000
4140,2706872.24858775,362795.200211869,38,2,960,0.237,1,0,0,1,0,5601.901,2844.72,20196.452,249.833,11706.959,78600
4142,2708995.47399991,362783.386122935,2,2,1569,0.29,1,1,0,0,0,7707.574,739.047,22300.808,2265.507,12369.674,216300
4145,2707717.98036127,362769.277133898,29,4.5,3745,0.499,1,1,0,1,0,6447.753,1998.868,21034.669,1023.856,11915.273,1287100
4146,2707565.80799344,362770.522536691,34,1.5,1935,0.393,1,0,0,1,0,6295.498,2151.123,20883.047,879.262,11869.598,205800
4147,2707887.62176715,362767.317332092,30,2.5,1644,0.495,1,0,0,1,0,6617.726,1828.895,21203.888,1187.712,11967.743,172300
4148,2708015.68713437,362765.830392888,34,2,1556,0.253,1,0,0,1,0,6745.674,1700.947,21331.349,1312.142,12008.86,151400
4149,2708102.43930082,362764.732362319,34,2,1596,0.253,0,0,0,1,0,6832.151,1614.47,21417.506,1396.669,12037.234,167900
4150,2708209.50012322,362763.362496423,44,1.5,1492,0.379,1,0,0,1,0,6938.764,1507.857,21523.752,1501.253,12072.383,136200
4151,2705981.84250057,362742.979743245,54,3,1920,0.406,1,0,0,0,0,5179.626,3266.995,19306.732,766.519,11463.623,217800
4152,2708336.62989524,362761.779658317,36,2,1674,0.379,1,0,0,1,0,7065.392,1381.229,21650.017,1625.91,12114.205,173100
4153,2708627.90646621,362785.396297175,46,1.5,1436,0.301,1,0,0,1,0,7352.32,1094.301,21942.633,1908.873,12238.353,132900
4154,2708440.30827235,362763.507810917,32,2,2214,0.223,1,0,0,1,0,7173.989,1272.632,21758.416,1733.128,12150.483,295800
4155,2708851.14504182,362747.229017048,1,2.5,2805,0.364,1,1,0,1,0,7559.745,886.876,22145.427,2116.233,12290.915,673500
4156,2709490.10611286,362767.276980435,1,2,2058,0.737,1,1,1,0,1,8192.844,253.777,22807.253,2772.405,12561.614,502400
4157,2706453.25844059,362728.411627511,62,2,2805,0.459,0,0,0,1,0,5187.434,3259.187,19773.448,364.255,11541.913,479000
4158,2706249.97698101,362727.39877274,12,2,1620,0.309,1,1,0,0,0,4983.608,3463.013,19570.418,528.382,11498.346,175700
4159,2706626.91745936,362630.45331573,16,2,740,0.936,0,1,0,1,0,5357.194,3089.427,19931.937,360.416,11491.724,74300
4160,2705946.66674686,362678.274152081,54,2,2400,0.402,1,0,0,0,0,5208.803,3237.818,19263.923,822.746,11394.961,326600
4161,2708612.33921722,362693.505172122,30,2.5,1818,0.385,1,0,0,0,0,7345.702,1100.919,21918.399,1909.905,12146.706,228500
4162,2706754.90364956,362603.987333123,16,2,740,0.936,0,1,0,1,0,5477.376,2969.245,20049.94,368.098,11503.671,74600
4164,2706402.1744988,362644.237079904,44,2,1838,0.459,1,0,0,0,0,5137.632,3308.989,19713.881,461.671,11447.561,192000
4166,2706210.91376224,362660.831869628,50,1.5,2231,0.199,1,0,0,0,0,4945.773,3500.848,19524.876,596.065,11426.163,264700
4167,2705908.59955777,362613.229163318,54,1.5,1462,0.399,0,0,0,0,0,5235.323,3211.298,19221.889,881.829,11323.762,136500
4169,2702881.17381105,362316.000447347,34,3,2424,5.7,1,0,0,0,0,8021.341,425.28,16195.62,1507.628,10161.999,535100
4170,2706902.89648149,362580.361857615,27,2,1210,0.407,0,1,0,1,0,5626.012,2820.609,20195.473,434.692,11513.181,109600
4173,2706178.58078457,362603.960683437,51,1,1474,0.221,1,0,0,0,0,4969.18,3477.441,19487.222,654.978,11363.904,123200
4174,2707008.28791354,362577.861885156,30,2,1112,0.308,0,0,0,1,0,5743.178,2703.443,20311.202,505.2,11531.732,100700
4175,2706350.37745746,362558.02932979,54,1,2276,0.454,1,0,1,0,0,5084.686,3361.935,19653.73,560.238,11353.372,248100
4176,2707602.92311824,362575.144786555,46,1.5,1540,0.294,0,0,0,1,0,6336.433,2110.188,20901.659,984.223,11695.309,144900
4177,2707521.96361445,362576.033009821,20,2,1529,0.294,0,1,0,1,0,6255.792,2190.829,20821.322,911.639,11670.595,159600
4178,2707390.19382764,362576.939950367,6,2,1777,0.718,1,1,0,1,0,6123.477,2323.144,20689.572,795.447,11631.981,213600
4179,2707751.1768236,362572.827877874,47,1.5,1672,0.335,1,0,0,1,0,6485.182,1961.439,21049.716,1121.84,11740.231,156500
4180,2707192.09595645,362575.12763419,69,3,2624,0.303,1,0,0,1,0,5926.013,2520.608,20492.842,635.247,11575.103,418700
4182,2707883.29292619,362571.748847622,30,2,2839,0.549,1,0,0,1,0,6617.82,1828.801,21181.799,1246.419,11782.504,522200
4183,2708006.99970261,362570.652540431,30,2,1797,0.274,1,0,0,1,0,6741.308,1705.313,21304.748,1363.144,11822.63,194200
4184,2708089.20139905,362569.676688933,32,2,1696,0.274,1,0,0,1,0,6823.144,1623.477,21386.242,1440.437,11849.804,175700
4185,2708212.58908196,362568.475083026,35,2.5,1894,0.549,1,0,0,1,0,6946.456,1500.165,21509.06,1556.909,11890.986,220100
4186,2708369.51035845,362568.99715654,33,2.5,2183,0.509,1,0,0,0,0,7108.9,1337.721,21670.845,1711.699,11945.135,314400
4188,2705841.6384061,362488.549321519,54,1,1509,0.918,1,0,0,0,0,5275.57,3171.051,19151.806,987.015,11201.679,131600
4191,2706142.64945747,362545.211418811,54,1,1353,0.206,1,0,0,0,0,4996.627,3449.994,19445.463,719.387,11299.118,109600
4192,2705049.95085989,362390.265266401,54,1.5,1288,0.748,1,0,1,0,0,6040.431,2406.19,18342.95,1758.209,11001.442,105100
4195,2708585.79167688,362539.898771583,44,2,1511,0.345,1,0,0,0,0,7319.043,1127.578,21878.626,1921.426,11994.265,157600
4196,2706297.18505128,362471.998103927,59,1,1980,0.452,1,0,1,0,0,5029.064,3417.557,19592.455,660.772,11258.081,187500
4197,2706104.43208469,362486.323414817,54,1,892,0.26,0,0,0,0,0,5016.43,3430.191,19412.721,772.74,11244.602,74300
4198,2709716.15695646,362429.507216729,1,2,2012,1.056,1,1,1,0,0,8393.121,53.5,22994.351,3043.36,12342.844,418500
4199,2707348.41026068,362446.783516435,44,1,1104,0.286,0,0,0,1,0,6079.465,2367.156,20637.953,838.323,11496.511,90200
4201,2707446.46532735,362447.159019134,7,2,1332,0.252,0,1,0,1,0,6180.065,2266.556,20738.249,918.174,11525.381,144600
4203,2707118.67822507,362441.671226831,51,1.5,995,0.223,1,0,0,1,0,5849.043,2597.578,20407.909,683.735,11425.48,78000
4204,2707002.68704299,362439.64312194,37,1.5,1461,0.447,1,0,0,1,0,5732.955,2713.666,20292.086,622.478,11392.744,126000
4206,2706887.67910997,362439.02823182,48,1,1176,0.218,1,0,0,1,0,5618.147,2828.474,20177.589,577.846,11362.282,88700
4207,2706811.38740845,362438.875794838,47,1,1180,0.223,0,0,0,1,0,5542.837,2903.784,20102.517,558.945,11343.476,94300
4208,2706734.98293595,362439.016979636,59,1,1136,0.22,1,0,0,1,0,5466.018,2980.603,20025.94,549.899,11324.625,84900
4209,2706658.75752963,362438.497700064,54,1.5,1570,0.233,1,0,0,1,0,5389.286,3057.335,19949.404,552.491,11305.338,133900
4210,2706555.74945218,362443.908885017,49,1,1053,0.351,1,0,0,1,0,5274.477,3172.144,19834.955,574.675,11278.524,78000
4211,2705203.75474949,362358.355768158,54,1,1092,0.62,1,0,1,0,0,5857.01,2589.611,18513.117,1612.919,10972.71,82400
4214,2706232.58855049,362366.769071329,54,3,2219,0.644,1,0,1,0,0,4962.974,3483.647,19521.343,780.198,11144.647,268100
4217,2706105.58587979,362414.892852871,54,1,720,0.154,0,0,1,0,0,5008.489,3438.132,19396.414,838.452,11155.48,57900
4219,2705374.67226548,362310.957320876,21,2,1771,0.339,1,1,1,0,0,5698.243,2748.378,18665.184,1485.269,10961.555,182100
4220,2705925.41351147,362307.065042367,52,1,1504,0.572,1,0,1,0,0,5174.339,3272.282,19190.893,1063.128,11002.947,119500
4221,2708968.28959484,362261.178324985,7,1,900,3.9,0,1,1,0,0,7686.571,760.05,22288.116,2427.828,11882.667,109300
4222,2706459.9814717,362315.61086346,44,1,1555,0.281,1,0,0,1,0,5186.771,3259.85,19743.608,714.676,11142.952,127300
4223,2705486.34064321,362328.242351063,11,2,784,0.256,1,1,1,0,0,5602.044,2844.577,18760.599,1404.579,10964.009,74300
4226,2705607.47005867,362270.389140439,23,2,1849,0.485,1,1,1,0,0,5442.615,3004.006,18909.225,1296.645,10941.544,192900
4231,2703266.93920169,362281.575453409,54,1,1045,0.168,1,0,1,0,0,7655.036,791.585,16557.893,1866.41,10328.942,88100
4233,2702399.00933815,362204.647938242,94,1,1008,0.807,1,0,1,0,1,8429.48,17.141,15684.717,994.374,9823.428,207600
4234,2706572.47854861,362256.967434026,49,2,1535,0.375,1,0,0,0,0,5282.473,3164.148,19839.281,736.425,11116.085,143200
4235,2707432.82780521,362261.63951478,39,1.5,1350,0.268,1,0,0,1,0,6150.315,2296.306,20709.703,1029.695,11343.483,114200
4236,2707347.66641074,362260.118904443,44,1,1196,0.285,0,0,0,1,0,6061.567,2385.054,20620.496,968.226,11317.01,98700
4238,2707196.101716,362257.211665674,39,1.5,1336,0.278,1,0,0,1,0,5913.075,2533.546,20471.446,878.288,11272.156,111400
4239,2705012.87353222,362220.758512621,54,1,957,0.367,0,0,1,0,0,6015.834,2430.787,18295.381,1853.311,10820.793,76600
4241,2707114.01616113,362256.931934519,49,1.5,1256,0.197,1,0,0,1,0,5829.859,2616.762,20387.977,835.722,11247.487,100700
4242,2706752.9464784,362258.185939282,54,2,1732,0.286,1,0,0,1,0,5466.839,2979.782,20024.07,733.969,11149.901,163000
4244,2707014.48181067,362238.370448339,31,2.5,3104,0.504,1,0,0,1,0,5726.699,2719.922,20285.431,815.629,11195.084,655300
4245,2703364.34359382,362251.461641575,49,1,520,0.166,1,0,1,0,0,7553.986,892.635,16651.716,1959.61,10356.363,52000
4246,2706094.79617086,362247.859006724,54,1,720,0.173,1,0,1,0,0,4986.219,3460.402,19371.445,961.737,10999.143,54600
4248,2702515.61885558,362250.416527029,94,1,1036,0.096,1,0,1,0,1,8364.504,82.117,15806.636,1117.968,9916.244,176900
4249,2705284.97046793,362192.048584454,54,1,1448,0.51,0,0,1,0,0,5760.005,2686.616,18551.454,1635.057,10823.126,122700
4250,2703203.08124195,362256.176381696,59,1,720,0.059,1,0,0,0,0,7712.901,733.72,16491.991,1800.118,10273.118,69800
4252,2703464.6143382,362218.317075036,33,1,800,0.191,0,0,1,0,0,7448.836,997.785,16748.977,2057,10384.317,74600
4253,2703229.10319742,362204.998035594,69,1,960,0.128,1,0,0,0,0,7676.859,769.762,16512.982,1820.929,10243.951,89900
4254,2706173.65504536,362202.893358713,19,2,1272,0.267,0,1,1,0,0,4895.139,3551.482,19449.741,949.722,10969.416,117000
4255,2702508.52649767,362214.803298633,94,1,1008,0.078,1,0,1,0,0,8348.494,98.127,15796.592,1105.803,9882.139,123300
4256,2703172.81597316,362208.593926835,77,1,740,0.065,1,0,0,0,0,7732.315,714.306,16457.314,1765.195,10216.854,75100
4259,2703268.60057734,362179.723748788,94,1,728,0.111,0,0,0,0,0,7632.477,814.144,16549.906,1858.322,10244.131,86200
4261,2706070.59584999,362134.133287567,45,2,2488,0.502,1,0,1,0,0,4974.009,3472.612,19344.122,1065.774,10880.032,329400
4262,2703396.70238924,362145.826467035,74,1,1134,0.328,1,0,0,0,0,7491.159,955.462,16682.633,1992.595,10288.539,106600
4263,2706374.56031837,362132.272360311,50,1.5,2083,0.444,1,0,0,0,0,5078.502,3368.119,19638.964,921.242,10941.01,233000
4264,2701664.03121805,362106.449591687,25,2,2825,0.46,1,1,0,0,1,8402.784,43.837,14950.041,258.394,9393.919,1105800
4265,2703310.26367992,362153.902338029,25,1,768,0.089,1,1,0,0,0,7585.224,861.397,16589.3,1898.584,10245.227,75700
4269,2706575.82575352,362139.995937188,69,2,1640,0.717,1,0,0,0,0,5255.696,3190.925,19818.114,886.72,10966.835,163600
4270,2701823.18824964,362049.625003017,25,1,390,0.754,1,1,0,0,1,8441.468,5.153,15036.043,347.566,9379.93,124200
4274,2707165.435034,362126.016419175,44,1.5,1663,0.503,1,0,0,1,0,5862.818,2583.803,20429.863,976.637,11135.243,152000
4275,2706842.66952511,362133.284856571,42,1.5,1402,0.253,0,0,0,1,0,5552.386,2894.235,20116.199,872.579,11051.863,123200
4276,2706762.28311105,362126.726221493,47,1,1380,0.258,1,0,0,0,0,5462.453,2984.168,20025.555,862.535,11028.605,114900
4277,2707384.1985008,362137.21809665,39,1,1265,0.367,1,0,0,0,0,6081.042,2365.579,20649.917,1090.173,11208.136,107500
4278,2706926.59144339,362119.55045669,56,2,1774,0.253,1,0,0,1,0,5634.175,2812.446,20199.934,904.699,11059.915,170900
4279,2704992.50350991,362126.860897931,54,2,1548,0.308,1,0,1,0,0,5998.752,2447.869,18265.248,1917.007,10715.891,138000
4280,2705822.37172989,362046.041376167,69,2,1879,0.974,1,0,1,0,0,5200.718,3245.903,19069.137,1315.645,10732.093,191900
4282,2705213.77919726,362108.707455928,38,1,1156,0.38,1,0,1,0,0,5768.974,2677.647,18502.772,1715.536,10729.032,88700
4283,2702063.468431,362069.509410566,21,1,3038,0.629,1,1,0,0,1,8380.366,66.255,15342.931,652.922,9539.099,1237900
4284,2707024.96505537,362026.259463182,48,1,1694,0.833,1,0,0,1,0,5696.471,2750.15,20274.253,1024.559,10984.508,150100
4287,2702419.76954274,362094.549690363,94,1,751,0.179,0,0,1,0,0,8336.586,110.035,15697.153,1006.397,9733.877,100700
4289,2703419.21869907,362085.219715419,46,1,840,0.179,1,0,0,0,0,7460.883,985.738,16692.134,2005.385,10248.471,76600
4291,2705976.79078,362049.696942781,26,2,1638,0.419,1,1,1,0,0,5050.06,3396.561,19236.675,1188.842,10785.27,152500
4292,2703120.22014274,362096.165626668,49,1,936,0.128,0,0,0,0,0,7745.228,701.393,16394.989,1706.514,10093.603,92000
4293,2702151.44006887,362050.816409622,67,1.5,1164,0.181,0,0,0,0,1,8405.013,41.608,15425.894,737.284,9567.28,224100
4294,2706298.56255898,361953.667170502,57,3,2240,1.928,1,0,0,0,0,5009.123,3437.498,19582.385,1094.038,10767.453,308800
4295,2706534.5049523,362030.563568274,22,1,1532,0.494,1,1,1,0,0,5226.393,3220.228,19794.565,965.021,10888.415,131500
4296,2705387.29969171,361984.742837977,54,2,1859,0.433,1,0,1,0,0,5580.868,2865.753,18650.324,1650.026,10635.834,183600
4298,2705295.04812394,361998.568166384,54,1.5,1657,0.358,1,0,1,0,0,5665.842,2780.779,18562.756,1716.672,10631.836,146200
4299,2702185.50897643,362027.527878236,58,1,1074,0.172,1,0,0,0,0,8431.956,14.665,15457.581,771.507,9563.48,149300
4300,2705528.59495928,362038.10176135,24,1.5,1232,0.316,1,1,1,0,0,5457.5,2989.121,18800.297,1509.307,10695.917,101700
4301,2703186.59519241,362054.027620632,44,1.5,1192,0.128,1,0,0,0,0,7668.085,778.536,16457.575,1772.41,10094.024,115400
4302,2702598.23054201,362062.746369426,94,1,744,0.07,0,0,1,0,0,8180.9,265.721,15872.303,1184.295,9794.352,90900
4303,2702250.98574293,362065.004918911,94,1,608,0.035,0,0,1,0,0,8444.826,1.795,15526.318,836.819,9627.065,134600
4305,2704979.64647054,362047.179910401,54,1,1072,0.279,1,0,1,0,0,5976.482,2470.139,18246.608,1966.774,10630.916,80500
4306,2703709.89697222,361976.09405715,59,1,960,0.291,1,0,0,0,0,7150.08,1296.541,16973.304,2297.456,10323.788,83900
4308,2707373.08194943,361997.774875639,44,2,1700,0.578,1,0,0,0,0,6043.476,2403.145,20631.945,1200.662,11069.58,175400
4309,2701825.78885585,362020.197632232,25,1.73,960,0.218,1,1,0,1,0,8440.249,6.372,15099.053,413.341,9393.121,152400
4310,2705178.44418287,362041.979369162,54,1,1330,0.234,1,0,1,0,0,5789.487,2657.134,18449.873,1790.507,10657.729,102500
4311,2702337.76871667,362008.416898456,94,1,1092,0.214,0,0,1,0,0,8342.357,104.264,15607.593,924.476,9618.608,141600
4313,2702567.40458252,362013.995197193,44,1,780,0.161,1,0,1,0,0,8172.404,274.217,15837.545,1154.256,9737.041,76500
4315,2701026.12841112,361945.147767231,64,0.5,988,1.319,1,0,1,0,1,8350.953,95.668,14256.119,237.387,8971.463,141300
4316,2703752.6922637,361950.805250066,59,1,1040,0.257,1,0,0,0,0,7101.561,1345.06,17014.065,2341.174,10328.505,90200
4317,2703252.89213617,361987.867210196,99,1,1464,0.262,0,0,0,0,0,7582.328,864.293,16518.266,1839.91,10074.905,183800
4318,2707204.44904892,361975.251451332,46,2.5,2331,0.336,1,0,0,1,0,5872.295,2574.326,20460.439,1135.858,10996.237,304700
4319,2707122.45857998,361946.968114775,44,1,1540,0.35,0,0,0,1,0,5776.135,2670.486,20363.808,1107.492,10957.827,136500
4321,2702632.90057288,361990.18179601,84,1,1344,0.133,1,0,1,0,0,8107.274,339.347,15900.437,1220.406,9748.801,140600
4322,2702295.44880443,361971.241553338,54,1,1080,0.262,1,0,1,0,0,8349.716,96.905,15562.909,885.525,9566.158,113800
4325,2701284.44696064,361976.092452956,18,1.5,2800,0.246,0,1,1,0,0,8354.777,91.844,14557.958,126.328,9125.405,713700
4328,2703792.83197227,361926.95737975,59,1,936,0.273,1,0,0,0,0,7055.74,1390.881,17052.468,2382.554,10332.98,81300
4331,2702016.54607151,361918.521509793,21,1,2100,0.506,1,1,0,0,0,8377.951,68.67,15280.248,617.734,9387.815,370300
4332,2699670.62359964,362002.34093043,55,1,736,0.188,1,0,1,0,0,7809.375,637.246,12968.438,181.389,8526.103,65900
4334,2705692.91137699,361875.42111458,57,2,2682,0.42,1,0,0,0,0,5260.515,3186.106,18944.569,1497.25,10574.226,429100
4335,2704969.56738172,361952.774233906,54,2,1896,0.385,0,0,1,0,0,5945.575,2501.046,18229.093,2022.925,10535.807,204600
4336,2705167.98150707,361956.9195721,54,2,2058,0.365,0,0,1,0,0,5760.406,2686.215,18430.528,1855.434,10556.5,236800
4338,2703326.29943375,361941.577172664,103,1,500,0.202,1,0,0,0,0,7497.073,949.548,16587.992,1915.557,10077.273,69100
4339,2706836.0017878,361901.248350831,50,1.5,1264,0.555,1,0,0,0,0,5500.743,2945.878,20092.158,1102.037,10824.709,107900
4340,2702267.42336017,361923.140593269,94,1,864,0.266,1,0,0,0,0,8335.398,111.223,15530.212,862.887,9509.817,114800
4341,2702719.9156468,361935.487453184,76,1,1120,0.145,1,0,0,0,0,8005.768,440.853,15982.8,1311.16,9746.288,114200
4342,2702863.08438874,361943.678825972,64,1,1160,0.141,1,0,0,0,0,7902.986,543.635,16126.017,1452.957,9827.824,111900
4343,2701575.27873249,361873.862114598,23,1.73,256,0.49,1,1,0,0,0,8281.174,165.447,14827.288,235.999,9149.505,58300
4344,2705774.17373132,361907.965290313,52,1,1214,0.258,1,0,0,0,0,5189.983,3256.638,19028.216,1428.822,10605.517,96800
4346,2699891.75186586,361960.838887172,32,1,2484,0.254,1,0,1,0,1,7986.808,459.813,13166.291,209.968,8624.827,527100
4347,2706268.67331944,361790.939703968,13,1,1008,1.905,1,1,1,0,0,5105.386,3341.235,19557.461,1256.875,10600.842,87400
4348,2703856.94113447,361935.443079191,39,1,800,0.086,0,0,1,0,0,6998.453,1448.168,17116.588,2445.625,10377.97,70200
4351,2699246.13192638,361877.073567175,64,2,572,0.412,1,0,1,0,1,7457.347,989.274,12504.233,264.321,8164.635,80500
4352,2699124.74284065,361905.699218778,74,2,1680,0.823,1,0,1,0,1,7340.427,1106.194,12381.467,244.099,8097.729,244400
4354,2702763.95862498,361907.57301785,94,1,632,0.116,1,0,0,1,0,7954.368,492.253,16024.401,1357.61,9745.159,73200
4356,2705445.77776198,361876.112866555,54,1.5,1253,0.322,0,0,1,0,0,5488.707,2957.914,18693.857,1682.922,10528.574,104100
4358,2703055.04298189,361884.505810649,69,1,1540,0.272,0,0,0,0,0,7712.944,733.677,16312.992,1649.555,9880.146,169100
4359,2701428.69533888,361902.637138108,39,1.5,1296,0.157,0,0,1,0,0,8323.651,122.97,14693.413,153.299,9118.568,152300
4362,2699611.14791306,361830.983715606,50,2,3122,0.713,1,0,1,0,1,7815.963,630.658,12876.903,326.263,8363.641,975000
4363,2702480.995383,361912.950142022,94,1,1158,0.065,1,0,1,0,0,8171.605,275.016,15742.684,1076.06,9605.706,128000
4364,2703256.14653579,361893.781193433,40,1,1218,0.134,1,0,0,0,0,7542.391,904.23,16514.306,1848.908,9998.455,112900
4365,2702828.21504019,361867.987365596,94,1,1668,0.29,1,0,0,1,0,7879.614,567.007,16085.894,1426.53,9745.238,199000
4370,2707260.09935022,361787.40236643,44,2,2316,0.919,1,0,0,0,0,5893.692,2552.929,20518.958,1326.875,10846.207,317400
4371,2702252.20223148,361866.537202039,94,1,714,0.214,1,0,0,1,0,8290.251,156.37,15511.783,859.453,9453.956,89700
4372,2706726.46863584,361620.003069388,13,1,1008,1.905,1,1,0,0,0,5283.795,3162.826,19921.677,1373.85,10514.103,95100
4373,2699771.36088313,361830.832663059,35,0.5,2500,0.55,1,0,1,0,1,7969.535,477.086,13043.044,334.39,8460.968,509300
4374,2701895.13740725,361868.400617971,18,1.73,256,0.146,1,1,0,1,0,8309.05,137.571,15155.266,515.882,9288.338,57200
4376,2701044.92262089,361842.360330309,64,1,1012,0.229,1,0,1,0,0,8354.649,91.972,14305.785,313.15,8911.637,107600
4377,2702527.24173602,361884.062954941,56,1,704,0.075,0,0,1,0,0,8117.546,329.075,15786.969,1126.306,9604.149,73100
4378,2701436.90223882,361845.574140034,69,1.5,612,0.162,0,0,0,0,0,8263.472,183.149,14699.887,213.51,9069.117,81300
4379,2703804.18453452,361850.773361195,59,1,780,0.143,0,0,0,0,0,7018.663,1427.958,17058.25,2398.937,10278.603,73500
4380,2702982.87696854,361865.132118256,74,1,1104,0.123,1,0,0,1,0,7760.085,686.536,16240.042,1580.391,9825.339,100100
4382,2702213.0194569,361838.297641043,84,1,752,0.918,1,0,0,1,0,8269.706,176.915,15469.747,827.518,9409.635,87700
4383,2705995.02181827,361813.083315731,94,2,2495,0.335,1,0,0,0,0,5106.427,3340.194,19238.06,1374.066,10555.629,416700
4384,2704973.87949318,361835.322302697,54,3,2286,0.454,1,0,1,0,0,5895.864,2550.757,18220.095,2089.712,10412.824,295100
4385,2704027.27167732,361835.296112752,30,1,960,0.206,1,0,0,0,0,6803.872,1642.749,17280.747,2623.398,10344.478,85600
4388,2706929.3177755,361744.123806789,50,1.5,1658,0.855,1,0,0,0,0,5540.811,2905.81,20161.19,1250.84,10711.447,159700
4389,2701187.68403116,361833.873967868,98,1,1139,0.229,1,0,1,0,0,8214.823,231.798,14447.28,288.322,8958.91,131900
4390,2702513.66878707,361827.366033779,94,1,1056,0.242,1,0,0,0,0,8090.778,355.843,15768.964,1122.781,9548.09,122500
4391,2701940.85264927,361839.061165382,94,1,1090,0.126,1,0,0,1,0,8291,155.621,15198.536,569.233,9282.83,129100
4393,2702589.11258847,361844.968049527,94,1,1244,0.108,0,0,0,0,0,8045.331,401.29,15845.471,1193.502,9601.501,153600
4395,2701406.55639584,361813.522776505,51,1,960,0.25,1,0,0,0,0,8236.57,210.051,14663.648,242.229,9027.619,100200
4396,2701563.64430675,361820.692993576,20,1,1152,0.136,1,1,0,0,0,8228.163,218.458,14815.824,275.765,9097.462,130100
4399,2702082.12368936,361793.469426278,59,1,832,0.151,1,0,0,1,0,8244.214,202.407,15336.013,717.591,9307.374,83800
4401,2701086.06172509,361805.185953994,64,1,2099,0.165,1,0,1,0,0,8315.477,131.144,14348.143,343.49,8891.425,295700
4402,2701982.51509805,361812.164253364,94,1,871,0.13,1,0,0,1,0,8272.885,173.736,15238.196,618.203,9278.08,103000
4403,2702921.25245613,361807.390591045,43,1,848,0.141,0,0,0,0,0,7769.843,676.778,16174.098,1527.193,9743.181,85400
4404,2698286.40036935,361748.846283866,44,1,1548,0.321,1,0,0,0,1,6573.338,1873.283,11550.85,277.405,7541.159,194700
4405,2705543.2014656,361783.48642431,54,2,1739,0.172,1,0,1,0,0,5356.059,3090.562,18789.484,1676.231,10446.888,161000
4406,2703065.54924606,361812.551877491,42,1,792,0.113,1,0,0,0,0,7662.842,783.779,16318.103,1668.711,9825.321,75100
4407,2702208.80844706,361798.930052832,57,1,1324,0.142,1,0,0,1,0,8231.253,215.368,15462.771,834.848,9373.011,134400
4408,2705268.53507926,361793.911332187,54,1.5,1748,0.411,1,0,1,0,0,5598.783,2847.838,18523.068,1869.083,10413.455,159500
4409,2705156.38269142,361796.362000552,56,2,1710,0.239,1,0,1,0,0,5705.193,2741.428,18408.529,1953.625,10405.863,159100
4412,2703195.5267491,361798.255113009,59,1,1336,0.171,1,0,0,0,0,7548.194,898.427,16447.088,1799.645,9885.294,125200
4413,2702488.60784988,361789.928904541,94,1,856,0.215,1,0,0,0,0,8084.443,362.178,15742.196,1107.533,9503.497,100500
4415,2698207.57441119,361779.356144339,57,1,1028,0.162,1,0,0,0,1,6489.074,1957.547,11473.304,237.547,7527.375,115500
4416,2698157.85974506,361775.297554066,57,1,1586,0.158,1,0,0,0,1,6440.757,2005.864,11423.583,236.338,7498.99,198100
4417,2702634.40965857,361785.479975578,62,1,1274,0.138,1,0,0,1,0,7971.64,474.981,15887.035,1250.212,9573.902,118700
4419,2701370.73360443,361758.278785464,103,1,1346,0.318,1,0,0,0,0,8180.546,266.075,14624.265,300.108,8963.075,180200
