ID,COORDS_X,COORDS_Y,AGE,BATHROOMS,BEDROOMS,HOUSESIZE,LOTSIZE,NEWHOME,POSTFIRM,FIRSTROW,DISTAMEN,DISTCBD,DISTHWY,DISTPARK,PROXAMEN,AGEnorm,HOUSESIZEnorm,LOTSIZEnorm,BEDROOMSnorm,RESIDnorm,DFLOOD100,DFLOOD500,PRICE_REGR,PRICE_KRIGING
5830.0,2708974.2217916483,359259.6410567654,25.0,2.0,3.0,2000.0,0.212,0.0,1.0,0,1122.251,22232.177,4373.863,9176.613,7324.369999999999,0.9120879120879121,0.3108108108108108,0.41426789850404855,0.1,0.7273901751923321,0.0,0.0,280000.0,136000.0
5831.0,2707449.4701977344,359256.9321543055,62.0,2.0,2.0,1260.0,0.197,0.0,0.0,0,962.473,20714.871,3802.638,8525.733,7484.147999999999,0.7765567765567766,0.1858108108108108,0.4061550537079036,0.06666666666666667,0.8361302503647202,0.0,0.0,133100.0,229000.0
5832.0,2703721.175035206,359272.32501780003,53.0,1.0,2.0,840.0,0.112,1.0,0.0,0,618.413,16991.095,3614.128,7770.027,7828.207999999999,0.8095238095238095,0.11486486486486487,0.34372382015296093,0.06666666666666667,0.7996180459276325,0.0,0.0,80200.0,117100.0
5834.0,2703950.3847813234,359226.9371569969,94.0,1.0,3.0,1448.0,0.203,1.0,0.0,0,639.831,17227.59,3799.871,7734.071,7806.789999999999,0.6593406593406593,0.21756756756756757,0.40947196779355893,0.1,0.7772351985807091,0.0,0.0,169400.0,218800.0
5835.0,2703669.443798448,359240.89970800927,84.0,1.0,5.0,1935.0,0.264,1.0,0.0,0,572.955,16941.487,3605.51,7736.733,7873.665999999999,0.6959706959706959,0.2998310810810811,0.43851966789694247,0.16666666666666666,0.8001814125705217,0.0,0.0,256600.0,321600.0
5836.0,2708593.4935078705,359251.1568133146,23.0,1.5,4.0,1364.0,0.211,0.0,1.0,0,1154.383,21855.955,4186.042,9000.856,7292.237999999999,0.9194139194139194,0.20337837837837838,0.4137451764424366,0.13333333333333333,0.7334543476183077,0.0,0.0,147700.0,85000.0
5840.0,2709071.9107516394,359263.36018748424,22.0,1.0,2.0,1254.0,0.183,1.0,1.0,0,1131.638,22332.015,4411.285,9243.467,7314.982999999999,0.9230769230769231,0.1847972972972973,0.39800516950336007,0.06666666666666667,0.7504132125559984,0.0,0.0,121100.0,106000.0
5841.0,2704000.9088372444,359213.69690432434,26.0,1.0,1.0,544.0,0.223,0.0,1.0,0,640.668,17278.306,3842.594,7723.467,7805.9529999999995,0.9084249084249084,0.06486486486486487,0.41986040390372176,0.03333333333333333,0.5961297055365905,0.0,0.0,66600.0,14500.0
5842.0,2703877.697276295,359271.3581477208,59.0,1.0,3.0,1384.0,0.104,0.0,0.0,0,664.529,17150.926,3717.416,7776.846,7782.091999999999,0.7875457875457875,0.20675675675675675,0.3355307754910774,0.1,0.8442187798333409,0.0,0.0,143900.0,252000.0
5843.0,2707336.527452585,359252.1938797495,59.0,2.0,2.0,924.0,0.114,0.0,0.0,0,919.438,20601.109,3788.506,8477.14,7527.182999999999,0.7875457875457875,0.12905405405405404,0.34568060592725036,0.06666666666666667,0.8028033992775298,0.0,0.0,95700.0,118000.0
