ID,COORDS_X,COORDS_Y,AGE,BEDROOMS,HOUSESIZE,LOTSIZE,NEWHOME,DFLOOD100,DFLOOD500,PROXAMEN,DISTAMEN,DISTCBD,DISTHWY,DISTPARK,RESID,AGEnorm,HOUSESIZEnorm,LOTSIZEnorm,BEDROOMSnorm,RESIDnorm,PRICE
3732,2705407.87304831,364341.924513908,5,3,1296,0.183,0,0,1,5503.901,2942.72,18978.201,1018.947,12945.549,-0.64077909864052,0.985347985347985,0.191891891891892,0.39800516950336,0.1,0.66062254245005,58000
3733,2705498.58801082,364334.085973468,3,3,1512,0.196,1,0,1,5419.923,3026.698,19065.548,935.863,12962.628,-0.864941246510134,0.992673992673993,0.228378378378378,0.405592429032711,0.1,0.628883995864592,53600
3734,2708481.45596234,364324.952184054,48,2,840,0.168,1,0,1,6354.458,2092.163,21998.359,1852.334,13634.467,-0.459053615147565,0.827838827838828,0.114864864864865,0.388550221996407,0.0666666666666667,0.686352590000098,57700
3735,2706399.21565188,364327.675804898,59,2,1296,0.254,1,0,1,4725.593,3721.028,19947.903,100.039,13098.401,-0.534286724235223,0.787545787545788,0.191891891891892,0.434250584992475,0.0666666666666667,0.675700526035506,89100
3736,2708142.08595139,364276.564351764,46,2,1040,0.38,0,0,1,6173.848,2272.773,21654.915,1511.865,13479.42,-0.107995468398887,0.835164835164835,0.148648648648649,0.478786433422763,0.0666666666666667,0.736058017302073,90000
3739,2713871.83501798,364232.836991075,30,5,3304,0.999,1,1,0,8321.355,125.266,27329.209,4452.259,15857.612,0.246701866422131,0.893772893772894,0.531081081081081,0.585647568159294,0.166666666666667,0.786278707958119,431900
3740,2707634.16247073,364246.598459186,39,3,1652,0.83,0,0,1,5816.026,2630.595,21150.666,1023.62,13304.456,-0.125722814637626,0.860805860805861,0.252027027027027,0.565158417425471,0.1,0.733548047578005,159200
3741,2708766.56538632,364270.112351107,27,0,4480,0.431,1,0,1,6557.248,1889.373,22270.372,2111.192,13677.723,-0.352667520103707,0.904761904761905,0.72972972972973,0.492709444716576,0,0.701415525761931,320500
3743,2708446.83178075,364282.994648467,39,1,572,0.21,1,0,1,6368.1,2078.521,21957.466,1807.662,13582.881,-0.419545511409901,0.860805860805861,0.0695945945945946,0.413219971131309,0.0333333333333333,0.691946441606616,39800
3747,2708083.33238699,364232.382718443,46,3,1636,0.396,1,0,1,6164.004,2282.617,21589.551,1443.116,13419.231,-0.193887015878391,0.835164835164835,0.249324324324324,0.483346069740388,0.1,0.723896852239714,148200
3748,2713743.09279819,364157.876054287,3,4,3573,0.854,1,1,0,8292.631,153.99,27182.278,4375.315,15772.706,0.267725318620072,0.992673992673993,0.57652027027027,0.568309856743721,0.133333333333333,0.789255364915205,412100
3749,2707532.77998368,364182.167780262,44,3,1128,0.771,0,0,1,5773.802,2672.819,21042.772,908.933,13217.848,-0.0952344991420233,0.842490842490843,0.163513513513514,0.557006349602482,0.1,0.737864810380582,103000
3750,2708368.59352064,364216.02913504,56,2,1120,0.556,0,0,1,6372.93,2073.691,21868.189,1712.616,13490.948,-0.450565218060696,0.798534798534799,0.162162162162162,0.520863533481163,0.0666666666666667,0.687554440486177,80000
3752,2706427.91837875,364259.063712315,54,2,1588,0.224,1,0,1,4782.15,3664.471,19963.783,98.154,13036.289,-0.473323333272418,0.805860805860806,0.241216216216216,0.420355060254989,0.0666666666666667,0.68433217701882,112100
3753,2708703.85478037,364198.838760949,27,0,2240,0.436,1,0,1,6583.828,1862.793,22196.619,2031.698,13590.449,-0.326067424526463,0.904761904761905,0.351351351351351,0.493984608911862,0,0.705181765426743,165500
3755,2708024.05976022,364184.757019276,44,3,1356,0.389,0,0,1,6153.86,2292.761,21523.609,1373.436,13356.16,-0.0550495026231754,0.842490842490843,0.202027027027027,0.481374326851813,0.1,0.743554501508951,131000
3758,2709280.49880796,364199.485869765,5,3,2166,0.487,1,0,1,6828.198,1618.423,22760.741,2588.66,13789.47,-0.0956702404878869,0.985347985347985,0.338851351351351,0.506214467250969,0.1,0.73780311487518,173800
3760,2706453.0901529,364199.199099359,60,4,950,0.166,0,0,1,4830.957,3615.664,19977.913,96.433,12982.314,-0.246922954361716,0.783882783882784,0.133445945945946,0.387226188086513,0.133333333333333,0.716387629026722,75500
3761,2707965.63464957,364136.89989575,39,3,1344,0.396,1,0,1,6141.166,2305.455,21457.318,1303.322,13292.856,-0.129669634438,0.860805860805861,0.2,0.483346069740388,0.1,0.732989227432458,125100
3763,2708290.1926879,364135.814923679,48,2,1070,0.305,1,0,1,6378.671,2067.95,21778.422,1616.003,13391.828,-0.221193083036237,0.827838827838828,0.153716216216216,0.454479756896844,0.0666666666666667,0.720030655860033,95600
3764,2711463.49534232,364119.110382708,9,3,2166,0.479,0,1,0,7456.44,990.181,24914.455,2940.005,14647.632,0.321568521556774,0.970695970695971,0.338851351351351,0.50438327822174,0.1,0.796878886642481,269500
3765,2708565.01083087,364070.172698326,33,0,2400,1.416,1,0,1,6579.644,1866.977,22019.795,1848.839,13430.883,-0.233014443208657,0.882783882783883,0.378378378378378,0.624213364862774,0,0.718356899634454,211600
3766,2705892.96406443,364177.430402677,7,3,1296,0.273,1,0,1,5098.319,3348.302,19423.595,627.095,12858.476,-0.748687455205541,0.978021978021978,0.191891891891892,0.442225786214274,0.1,0.645344073563361,53600
3767,2705482.13158315,364162.65546181,2,2,1080,0.183,1,0,1,5492.655,2953.966,19016.252,1014.354,12793.767,-0.929737349505615,0.996336996336996,0.155405405405405,0.39800516950336,0.0666666666666667,0.619709680963423,36000
3768,2705561.83331385,364157.089337046,3,4,1512,0.183,1,0,1,5418.701,3027.92,19093.599,942.111,12799.315,-1.55367168371146,0.992673992673993,0.228378378378378,0.39800516950336,0.133333333333333,0.531368410500679,23000
3769,2707903.64959107,364093.549800559,45,3,1272,0.372,1,0,1,6121.959,2324.662,21391.978,1234.818,13235.707,-0.0933302913636842,0.838827838827839,0.187837837837838,0.47643409978441,0.1,0.738134422301487,126600
3770,2705642.06146844,364151.518679118,6,3,1152,0.183,1,0,1,5344.216,3102.405,19171.518,869.347,12804.932,-0.891777633128396,0.981684981684982,0.167567567567568,0.39800516950336,0.1,0.625084300354159,40400
3771,2706291.68299288,363856.705592407,19,8,1650,5.83,1,0,1,4842.263,3604.358,19802.197,327.227,12644.225,-0.283565715480385,0.934065934065934,0.251689189189189,0.780669422725321,0.266666666666667,0.71119947397094,125600
3773,2706476.01262825,364144.935792546,3,3,1508,0.17,1,0,1,4874.842,3571.779,19990.996,94.774,12933.51,-0.440876397911527,0.992673992673993,0.227702702702703,0.389858586498001,0.1,0.688926255810865,81200
3775,2708229.98062089,364076.068999379,44,2,929,0.41,0,0,1,6380.884,2065.737,21712.106,1544.74,13316.632,-0.197564191788232,0.842490842490843,0.129898648648649,0.487187094127018,0.0666666666666667,0.723376210284653,84300
3776,2706872.5438788,364100.043674963,44,4,1455,0.423,1,0,1,5224.807,3221.814,20330.833,213.599,12941.525,-0.272326849513443,0.842490842490843,0.21875,0.490638086512947,0.133333333333333,0.712790756328151,119800
3779,2707809.94329522,364031.864778755,44,3,1343,0.74,1,0,1,6085.565,2361.056,21290.682,1128.934,13150.475,-0.0396880621460132,0.842490842490843,0.199831081081081,0.552469351865887,0.1,0.745729488672653,144500
3780,2705918.56878273,364091.776741832,8,1,380,0.267,0,0,1,5099.283,3347.338,19433.007,632.075,12791.367,-0.724824067789931,0.974358974358974,0.0371621621621622,0.439768895991632,0.0333333333333333,0.648722829702055,16600
3781,2701371.01303271,363996.997607137,47,0,1500,0.645,1,0,0,8010.219,436.402,14977.448,1872.489,11054.773,0.414705214990949,0.831501831501831,0.226351351351351,0.537279039220223,0,0.810065873435164,238900
3782,2706498.6867525,364091.162877013,54,4,1254,0.19,1,0,1,4917.87,3528.751,20004.077,93.028,12885.199,-0.342790937619244,0.805860805860806,0.184797297297297,0.402155193320735,0.133333333333333,0.702813925876613,98300
3783,2708174.5764732,364034.172740923,39,2,672,0.228,0,0,1,6366.708,2079.913,21648.473,1478.64,13259.468,-0.280706525846757,0.860805860805861,0.0864864864864865,0.422311846029279,0.0666666666666667,0.711604299336177,50000
3784,2707143.05288815,364125.706073614,23,2,1112,0.97,1,0,1,5475.213,2971.408,20644.985,520.609,13059.913,-0.201634109351072,0.919413919413919,0.160810810810811,0.582390745764129,0.0666666666666667,0.722799961040993,92700
3787,2705167.40579892,364054.218943911,22,3,1632,0.277,0,0,1,5824.259,2622.362,18688.606,1345.845,12644.052,-0.687352724189132,0.923076923076923,0.248648648648649,0.443833894713507,0.1,0.654028301637421,73000
3789,2707150.98453627,364109.035135809,23,2,960,0.97,1,0,1,5490.739,2955.882,20650.183,522.105,13045.435,-0.195958836649238,0.919413919413919,0.135135135135135,0.582390745764129,0.0666666666666667,0.723603508422851,80600
3792,2708112.21621924,363983.042985606,41,3,1926,0.458,1,0,1,6352.964,2093.657,21579.552,1407.206,13192.676,-0.205741017869093,0.853479853479854,0.298310810810811,0.499426918457455,0.1,0.722218474342367,168600
3793,2705474.08927863,364050.213897931,22,3,1160,0.229,0,0,1,5535.567,2911.054,18988.045,1062.759,12681.061,-1.63903175145171,0.923076923076923,0.168918918918919,0.422795678355427,0.1,0.519282496298573,19000
3794,2711070.01062211,364010.485333646,8,3,2524,0.457,1,1,0,7386.05,1060.571,24510.1,2901.662,14366.454,-0.139400618122813,0.974358974358974,0.399324324324324,0.499185266973107,0.1,0.731611442280335,196400
3795,2707156.38812971,364093.01748571,23,2,1112,0.97,1,0,1,5503.653,2942.968,20653.065,521.56,13031.146,-0.190972906392948,0.919413919413919,0.160810810810811,0.582390745764129,0.0666666666666667,0.724309453566645,93700
3799,2706869.08804473,363972.224498571,39,3,1416,0.989,0,0,1,5304.763,3141.858,20349.808,209.775,12845.666,-0.306264360705415,0.860805860805861,0.212162162162162,0.584535330306796,0.1,0.707985630707266,114900
3802,2707163.60690149,364079.111715373,23,2,960,0.97,1,0,1,5516.564,2930.057,20657.701,523.113,13019.473,-0.184969088737702,0.919413919413919,0.135135135135135,0.582390745764129,0.0666666666666667,0.725159518790202,81500
3803,2705073.79426824,364017.809028353,5,4,2052,0.261,1,0,1,5927.632,2518.989,18586.855,1449.323,12596.413,-0.801656275661946,0.985347985347985,0.319594594594595,0.4372561626007,0.133333333333333,0.637844353420556,78300
3804,2707029.87934071,364077.621393736,23,3,1072,0.97,1,0,1,5400.634,3045.987,20525.874,398.072,12985.956,-0.266015016676027,0.919413919413919,0.154054054054054,0.582390745764129,0.1,0.713684432635476,83000
3805,2706520.44831866,364038.512321552,54,2,778,0.17,1,0,1,4959.555,3487.066,20016.838,91.569,12837.645,-0.344992730698504,0.805860805860806,0.104391891891892,0.389858586498001,0.0666666666666667,0.702502179612216,62000
3806,2710966.60775711,363981.859007072,16,4,2433,0.46,0,1,0,7384.886,1061.735,24404.31,2901.24,14293.709,-0.111548115318054,0.945054945054945,0.383952702702703,0.499908642575061,0.133333333333333,0.735555007089076,201400
3807,2707168.18209779,364063.60526209,39,3,536,0.97,1,0,1,5528.078,2918.543,20659.614,521.708,13005.605,-0.179497541742429,0.860805860805861,0.0635135135135135,0.582390745764129,0.1,0.725934221169057,49700
3808,2707034.4840386,364063.2404376,23,2,960,0.97,1,0,1,5410.926,3035.695,20527.625,396.868,12973.241,-0.267326578259291,0.919413919413919,0.135135135135135,0.582390745764129,0.0666666666666667,0.713498731977243,75000
3809,2707712.43913839,363959.410803284,44,3,1724,0.391,1,0,1,6049.839,2396.782,21187.264,1019.646,13055.537,0.0182441172003117,0.842490842490843,0.264189189189189,0.48194127942802,0.1,0.753931958137078,190800
3810,2707042.6182507,364046.506173484,23,2,1112,0.97,0,0,1,5426.158,3020.463,20532.989,398.492,12958.739,-0.440883947172969,0.919413919413919,0.160810810810811,0.582390745764129,0.0666666666666667,0.688925186930198,73000
3815,2711630.11547065,363950.741478863,6,3,1959,0.496,1,1,0,7687.053,759.568,25058.808,3164.22,14583.148,0.125531372345061,0.981684981684982,0.303885135135135,0.508238938042993,0.1,0.76912248685836,197500
3817,2710859.92499478,363952.535715221,17,3,1674,0.462,0,1,0,7376.623,1069.998,24294.447,2904.732,14218.799,-0.00559072115110837,0.941391941391941,0.255743243243243,0.500388276776693,0.1,0.750557244187542,157000
3818,2707048.88751903,364028.809367169,23,2,960,0.97,0,0,1,5440.023,3006.598,20536.403,398.06,12943.106,-0.336903387114956,0.919413919413919,0.135135135135135,0.582390745764129,0.0666666666666667,0.703647529130911,70000
3820,2706542.04379342,363986.439229429,54,3,1224,0.186,1,0,1,4999.935,3446.686,20029.258,90.381,12790.75,-0.370579048441324,0.805860805860806,0.17972972972973,0.399802859682382,0.1,0.698879478164409,94200
3822,2711532.70429854,363927.240361068,7,3,1790,0.463,0,1,0,7654.948,791.673,24957.972,3144.096,14513.379,0.257937055680742,0.978021978021978,0.275337837837838,0.500627315810514,0.1,0.787869469739579,179000
3823,2707056.77826703,364014.534546424,23,2,1112,0.97,0,0,1,5453.491,2993.13,20541.739,400.115,12931.102,-0.259326113886932,0.919413919413919,0.160810810810811,0.582390745764129,0.0666666666666667,0.714631497315195,87500
3824,2707638.46171276,363911.414147537,46,3,1296,0.359,1,0,1,6012.077,2434.544,21103.197,932.18,12985.346,-0.0351470425025919,0.835164835164835,0.191891891891892,0.472501478240542,0.1,0.746372440057924,137300
3825,2710748.10741398,363921.957148486,17,3,2094,0.475,1,1,0,7368.088,1078.533,24180.075,2912.999,14141.185,-0.0917030680616224,0.941391941391941,0.326689189189189,0.503456182557665,0.1,0.738364816697098,180100
3827,2711435.85715351,363903.018432318,11,3,1819,0.461,0,1,0,7612.619,834.002,24858.64,3127.628,14444.797,0.231482499504274,0.963369963369963,0.280236486486486,0.500148719781396,0.1,0.784123836627191,187000
3831,2707986.87561057,363893.198843391,26,0,1684,0.378,1,0,1,6310.251,2136.37,21440.772,1266.126,13066.317,-0.109604695735585,0.908424908424908,0.257432432432432,0.478203025683298,0,0.735830170909282,153000
3834,2706568.67419534,363919.231633011,50,2,1192,0.263,0,0,1,5050.696,3395.925,20044.297,90.142,12729.272,-0.431949983316812,0.82051282051282,0.174324324324324,0.438100101890253,0.0666666666666667,0.690190124078313,75000
3835,2711336.89018189,363873.403453047,1,3,2773,0.5,1,1,0,7568.519,878.102,24763.073,3118.162,14376.313,-1.56347327850904,1,0.441385135135135,0.509126938881973,0.1,0.529980627701258,47000
3836,2710627.47317565,363889.528363202,18,3,2168,0.498,1,1,0,7354.958,1091.663,24056.402,2925.6,14059.031,-0.029370953883283,0.937728937728938,0.339189189189189,0.508683830031987,0.1,0.747190261708314,199900
3840,2703358.95271498,363800.881244386,53,4,2646,1.37,1,1,0,7548.34,898.281,16886.989,2634.066,11697.44,-0.804619176014299,0.80952380952381,0.419932432432432,0.620562240903275,0.133333333333333,0.637424843919264,140800
3843,2710492.92396171,363858.257498144,21,3,1572,0.499,1,1,0,7318.575,1128.046,23920.34,2937.639,13975.936,-0.141497252188926,0.926739926739927,0.238513513513513,0.50890560645555,0.1,0.731314585212304,132100
3845,2708378.49189666,363870.236184498,29,0,4072,0.646,1,0,1,6618.505,1828.116,21805.327,1631.285,13157.37,-0.190246552086699,0.897435897435897,0.660810810810811,0.537450310377749,0,0.724412296219633,352900
3846,2705337.86796594,363881.929781981,29,3,1152,0.274,1,0,1,5715.692,2730.929,18826.101,1249.098,12497.557,-0.785649455393752,0.897435897435897,0.167567567567568,0.442630011564317,0.1,0.640110718262235,51900
3847,2705120.95958003,363869.104905134,28,3,1440,0.304,1,0,1,5932.689,2513.932,18601.29,1461.679,12469.378,-0.762880630710983,0.901098901098901,0.216216216216216,0.454116684287861,0.1,0.643334498056273,66200
3848,2705445.20034257,363877.610244593,15,3,1456,0.27,1,0,1,5614.739,2831.882,18930.681,1151.038,12508.186,-0.740731060957881,0.948717948717949,0.218918918918919,0.44100416593845,0.1,0.646470599124798,63300
3849,2704048.286193,363778.640364771,62,4,1512,1.015,1,1,0,6971.812,1474.809,17537.529,2486.665,12015.818,-1.02537667833648,0.776556776556777,0.228378378378378,0.587404197132517,0.133333333333333,0.606168352410191,67200
3851,2705696.50618173,363824.415175181,27,3,944,0.488,1,0,1,5408.794,3037.827,19152,965.056,12430.705,-0.692929695297515,0.904761904761905,0.132432432432432,0.506441247863971,0.1,0.653238672527371,47400
3853,2708524.87857138,363834.187469909,20,3,960,0.243,0,0,1,6756.331,1690.29,21964.698,1791.057,13187.677,-0.15223850212763,0.93040293040293,0.135135135135135,0.429355980388411,0.1,0.729793759038905,77200
3854,2705834.27104279,363756.176178454,28,0,1440,1.005,1,0,1,5270.019,3176.602,19293.171,833.633,12442.027,-0.649852393675701,0.901098901098901,0.216216216216216,0.586309579179761,0,0.659337877755789,80500
3855,2707812.05575808,363790.698740966,54,2,1068,0.275,1,0,1,6221.962,2224.659,21253.36,1079.267,12916.473,-0.0167600477100114,0.805860805860806,0.153378378378378,0.443032764323301,0.0666666666666667,0.748975807737691,120500
3858,2705942.87657111,363723.606130048,54,2,768,0.377,1,0,1,5162.322,3284.299,19402.477,732.167,12450.463,-0.489342483657776,0.805860805860806,0.102702702702703,0.477910163233704,0.0666666666666667,0.68206406638731,54900
3859,2706011.72796951,363738.370240138,65,3,1064,0.596,1,0,1,5092.511,3354.11,19473.179,666.541,12456.505,-0.539847714795813,0.765567765567766,0.152702702702703,0.528544087093637,0.1,0.674913159570445,77400
3860,2708617.05546942,363819.583742405,19,2,1054,0.32,1,0,1,6832.692,1613.929,22054.92,1880.224,13204.213,-0.137958082295838,0.934065934065934,0.151013513513514,0.459787440612169,0.0666666666666667,0.731815687247564,87400
3862,2704917.47611626,363814.245619984,9,3,1404,0.229,0,0,1,6137.943,2308.678,18399.019,1666.93,12379.632,-0.438443427780907,0.970695970695971,0.210135135135135,0.422795678355427,0.1,0.689270733844135,71000
3863,2704996.12146055,363813.695708923,19,3,1324,0.226,1,0,1,6063.027,2383.594,18476.836,1593.461,12387.278,-0.742872078889176,0.934065934065934,0.196621621621622,0.421337782370709,0.1,0.646167457858538,58300
3864,2707756.93723612,363758.679838616,56,3,1363,0.319,1,0,1,6191.286,2255.335,21195.286,1021.402,12870.75,0.0187571015641114,0.798534798534799,0.203209459459459,0.459441413694095,0.1,0.754004590284311,160200
3865,2708809.18759843,363805.110543339,26,3,1150,0.369,1,0,1,6967.828,1478.793,22242.111,2065.493,13255.131,0.124087943668264,0.908424908424908,0.16722972972973,0.47553890857698,0.1,0.768918115474802,128100
3866,2708321.97975111,363761.014747886,32,0,3408,0.955,1,0,1,6645.451,1801.17,21729.422,1553.933,13030.912,-0.330868921846304,0.886446886446886,0.548648648648649,0.580667767877237,0,0.704501933671855,265700
3875,2703577.33732782,363746.425134753,58,2,794,0.241,1,1,0,7416.111,1030.51,17068.181,2745.862,11741.83,-1.05149906585536,0.791208791208791,0.107094594594595,0.428442293286458,0.0666666666666667,0.60246975021053,32400
3877,2703707.61168722,363822.737690967,51,2,608,0.214,1,1,0,7262.74,1183.881,17212.162,2782.512,11875.986,-1.019648871607,0.816849816849817,0.0756756756756757,0.415305986037872,0.0666666666666667,0.606979337950988,24600
3878,2703159.56331552,363734.938516146,54,0,1200,0.459,1,1,0,7758.536,688.085,16653.908,2427.438,11536.127,-0.77839233428989,0.805860805860806,0.175675675675676,0.499668042893436,0,0.64113823552338,65900
3880,2701670.22688826,363610.950322251,15,0,4800,2.7,1,0,0,8203.808,242.813,15169.865,1525.277,10760.592,0.225072607292665,0.948717948717949,0.783783783783784,0.695567635379436,0,0.783216276343265,559200
3881,2703501.54896068,363740.941649252,56,1,1746,0.444,1,1,0,7485.563,961.058,16991.794,2682.71,11699.323,-0.89636956173612,0.798534798534799,0.267905405405405,0.495994764472402,0.0333333333333333,0.624434140898522,84900
3882,2708971.8209416,363781.503921518,2,3,1659,0.311,1,0,1,7078.318,1368.303,22396.601,2219.058,13289.633,0.205253753813205,0.996336996336996,0.253209459459459,0.456633503776776,0.1,0.780410175445293,163000
3883,2707702.56519093,363723.14106674,64,2,1148,0.324,1,0,1,6160.833,2285.788,21137.396,963.714,12823.136,0.0567729274129867,0.769230769230769,0.166891891891892,0.461160818646993,0.0666666666666667,0.75938715407198,148300
3884,2702311.50303502,363553.761779129,29,0,1280,4.93,1,0,0,8072.06,374.561,15746.065,1711.639,10954.716,-0.483934906173142,0.897435897435897,0.189189189189189,0.762131694546711,0,0.682829711486367,82200
3886,2710666.45668374,363711.175649161,1,0,1592,0.593,1,1,0,7534.392,912.229,24069.888,3109.43,13914.061,-0.175439073606527,1,0.241891891891892,0.527986194353459,0,0.72650884931757,120300
3887,2705114.82538153,363726.476628144,59,3,2010,0.688,1,0,1,5974.806,2471.815,18579.377,1514.808,12312.415,-0.708881394590066,0.787545787545788,0.3125,0.544414128343903,0.1,0.650980112123996,119600
3888,2705217.85034383,363724.657577249,59,3,863,0.229,1,0,1,5876.242,2570.379,18680.144,1419.725,12324.366,-0.683314984780485,0.787545787545788,0.11875,0.422795678355427,0.1,0.65459999485833,50500
3889,2705292.00839117,363724.105418645,57,3,2208,0.459,1,0,1,5804.739,2641.882,18753.119,1350.967,12333.117,-0.661634370172316,0.794871794871795,0.345945945945946,0.499668042893436,0.1,0.657669697764384,133800
3890,2705391.97754195,363723.463339372,56,2,1080,0.459,0,0,1,5707.724,2738.897,18851.906,1257.86,12345.847,-0.187177628690755,0.798534798534799,0.155405405405405,0.499668042893436,0.0666666666666667,0.724846817253158,95000
3891,2705491.62477944,363722.655854276,47,1,983,0.459,1,0,1,5611.028,2835.593,18950.155,1165.177,12358.89,-0.586502955801139,0.831501831501831,0.13902027027027,0.499668042893436,0.0333333333333333,0.668307363033535,62400
3892,2705566.01303368,363721.692147697,54,2,2164,0.229,1,0,1,5538.975,2907.646,19023.236,1096.221,12368.699,-0.596552532831758,0.805860805860806,0.338513513513513,0.422795678355427,0.0666666666666667,0.666884469062444,134900
3893,2705622.40635774,363708.62789806,54,2,944,0.316,1,0,1,5476.271,2970.35,19086.791,1036.374,12376.703,-0.59959301326265,0.805860805860806,0.132432432432432,0.4583967869292,0.0666666666666667,0.666453975195772,59900
3894,2712788.49201138,363610.11112937,27,3,2122,1.424,0,1,0,8109.812,336.809,26161.34,4083.624,14834.646,0.602511223781299,0.904761904761905,0.331418918918919,0.624836214454271,0.1,0.836656847048107,405000
3896,2711655.66842256,363701.795093603,11,3,3598,0.697,0,1,0,7915.804,530.817,25055.239,3407.242,14376.035,0.14709276489031,0.963369963369963,0.580743243243243,0.545850971082005,0.1,0.772175309416711,385000
3897,2707638.29285999,363690.379656884,3,0,1456,0.394,1,0,1,6116.48,2330.141,21067.916,894.228,12775.635,0.928343774154468,0.992673992673993,0.218918918918919,0.482786293809932,0,0.882790646520321,295000
3898,2703037.71743045,363715.066317649,49,0,3600,0.366,1,1,0,7854.829,591.792,16531.007,2326.981,11460.827,-0.743623295322923,0.824175824175824,0.581081081081081,0.474636409605388,0,0.646061095040351,195700
3899,2703707.89919653,363773.729753669,64,3,984,0.231,1,1,0,7287.897,1158.724,17201.019,2804.037,11831.204,-1.03074540782026,0.769230769230769,0.139189189189189,0.423757036674665,0.1,0.605408207700458,41800
3900,2710531.93028978,363686.178171148,12,3,1892,0.663,1,1,0,7491.579,955.042,23928.46,3124.094,13824.433,-0.157879273413112,0.95970695970696,0.292567567567568,0.54032204352644,0.1,0.72899509662456,150400
3901,2708162.74452317,363734.668968781,15,0,660,0.233,1,0,1,6542.209,1904.412,21585.389,1410.193,12966.604,-0.179676831773226,0.948717948717949,0.0844594594594595,0.424710107319087,0,0.725908835951041,51900
3902,2703414.46784934,363714.923379818,63,3,1592,0.258,1,1,0,7573.363,873.258,16901.633,2599.247,11634.207,-0.836261529686606,0.772893772893773,0.241891891891892,0.435978049983293,0.1,0.632944683795681,81900
3903,2703910.15584775,363747.070387685,94,3,1102,0.214,0,1,0,7113.237,1333.384,17395.502,2627.54,11913.306,-0.888234127080311,0.659340659340659,0.159121621621622,0.415305986037872,0.1,0.625586016334541,55000
3904,2709349.95444465,363669.819947482,19,3,1064,1.002,1,0,0,7351.105,1095.516,22759.588,2585.174,13326.825,0.164233621758715,0.934065934065934,0.152702702702703,0.585979069187498,0.1,0.774602239607213,111900
3905,2707438.03149238,363609.935416072,15,0,2853,1.128,1,0,1,5967.774,2478.847,20853.045,677.941,12635.631,-0.0676426360394826,0.948717948717949,0.454898648648649,0.599074164873558,0,0.741771471878887,265700
3906,2711518.16958212,363664.242274238,9,3,2532,0.668,1,1,0,7841.609,605.012,24909.383,3378.787,14277.173,0.0407251736839467,0.970695970695971,0.400675675675676,0.541152667344053,0.1,0.757114993566017,241100
3907,2708557.86549075,363721.242621359,21,2,1152,0.345,1,0,1,6860.439,1586.182,21981.895,1804.342,13091.48,-0.145459215015646,0.926739926739927,0.167567567567568,0.468103804316479,0.0666666666666667,0.730753621004294,96100
3908,2706570.33991259,363648.476037368,36,2,964,0.474,1,0,1,5142.718,3303.903,20008.167,165.884,12478.929,-0.456149147959529,0.871794871794872,0.135810810810811,0.503223188772646,0.0666666666666667,0.686763826098742,65000
3910,2708791.44924648,363709.526296091,21,3,1229,0.326,1,0,1,7030.111,1416.51,22212.093,2034.527,13160.834,0.105051107867695,0.926739926739927,0.180574324324324,0.461841162394486,0.1,0.76622273846473,129900
3913,2702921.50640728,363697.469223845,50,0,2664,0.2,1,1,0,7939.558,507.063,16407.429,2228.514,11386.304,-0.707811215645385,0.82051282051282,0.422972972972973,0.407825949645043,0,0.651131636030299,147300
3918,2704829.28287671,363689.777990147,17,3,1152,0.264,1,0,1,6259.881,2186.74,18291.094,1794.511,12246.863,-0.796683222461557,0.941391941391941,0.167567567567568,0.438519667896942,0.1,0.63854847533486,47900
3920,2704995.17872719,363688.509761875,94,2,1399,0.229,1,0,1,6100.127,2346.494,18455.09,1639.809,12262.722,-0.736573286220937,0.659340659340659,0.209290540540541,0.422795678355427,0.0666666666666667,0.64705928784158,94900
3921,2708227.28052569,363656.410818097,23,0,1600,0.721,1,0,1,6622.148,1824.473,21613.126,1435.457,12900.625,-0.146039945900028,0.919413919413919,0.243243243243243,0.549593687085763,0,0.730671396800061,141800
3922,2712723.9982185,363475.132192564,15,3,1886,1.237,1,1,0,8207.769,238.852,26091.08,4127.22,14716.904,0.450826051594924,0.948717948717949,0.291554054054054,0.609272130192811,0.1,0.815180130530559,287900
3924,2711976.84592537,363674.297555387,14,3,2565,0.573,0,1,0,8098.585,348.036,25356.799,3571.949,14503.437,0.733432893821746,0.952380952380952,0.40625,0.524193180483753,0.1,0.855193712273193,446000
3925,2703733.88848182,363692.834874429,50,2,728,0.351,1,1,0,7296.725,1149.896,17212.889,2810.747,11775.631,-1.04862338448975,0.82051282051282,0.095945945945946,0.470009981021414,0.0666666666666667,0.602876910598021,29000
3926,2704209.66080782,363686.926044228,59,3,1647,0.475,1,0,0,6842.898,1603.723,17686.878,2365.524,12026.844,-1.0780432214396,0.787545787545788,0.251182432432432,0.503456182557665,0.1,0.598711430946601,60200
3927,2708958.58305312,363691.551729248,3,2,1580,0.277,1,0,1,7147.563,1299.058,22375.16,2198.3,13202.255,0.293007979264837,0.992673992673993,0.239864864864865,0.443833894713507,0.0666666666666667,0.792835072329256,163500
3928,2711380.7487939,363642.277479393,12,3,1976,0.516,1,1,0,7780.744,665.877,24777.117,3351.525,14193.85,-0.0533496229361043,0.95970695970696,0.306756756756757,0.512609290085321,0.1,0.74379518313674,172500
3929,2705699.62642793,363682.000525216,54,2,672,0.194,1,0,1,5420.837,3025.784,19145.121,990.171,12344.064,-0.587485216161462,0.805860805860806,0.0864864864864865,0.40445851642517,0.0666666666666667,0.668168287295274,42300
