ID1,BATHROOM_1,AGE_1,TOT_SQ_F_1,TOTAL_AC_1,NEWHOME_1,POSTFIRM_1,DFLOOD_A_1,DFLOOD_X_1,FIRSTROW_1,PROXAMEN_1,DISTAMEN_1,DISTCBD1_1,DISTHWY_1,DISTPARK_1,PRICE
2223.0,1.0,14.0,384.0,0.835,1.0,1.0,0.0,0.0,0,6480.472999999999,1966.148,23926.042,1039.513,23512.225,51800.0
2226.0,2.0,18.0,2752.0,1.709,1.0,1.0,0.0,0.0,0,6544.573999999999,1902.047,23750.821,897.274,23317.828,550600.0
2228.0,1.5,30.0,1680.0,0.752,1.0,0.0,0.0,0.0,0,6808.428999999999,1638.192,23625.477,704.461,23298.721,180900.0
2229.0,2.0,54.0,1656.0,2.162,1.0,0.0,1.0,0.0,1,8177.581999999999,269.039,21191.661,2358.626,21992.746,280300.0
2230.0,1.5,44.0,1656.0,0.682,1.0,0.0,1.0,0.0,0,6214.369999999999,2232.251,29635.722,75.084,26064.358,149600.0
2231.0,2.0,6.0,1764.0,8.67,1.0,1.0,0.0,0.0,1,7847.888999999999,598.732,31111.026,1603.355,26639.35,457900.0
2236.0,2.0,34.0,2204.0,0.757,1.0,0.0,1.0,0.0,0,5904.972,2541.649,29325.383,69.208,25852.813,265700.0
2237.0,2.0,1.0,1512.0,1.332,1.0,1.0,0.0,0.0,0,7651.677999999999,794.943,22819.859,198.598,22736.308,209000.0
2248.0,1.0,8.0,760.0,6.3,0.0,1.0,0.0,0.0,1,7577.656999999999,868.964,30839.657,1513.096,26368.615,148400.0
2249.0,1.0,54.0,1880.0,0.547,1.0,0.0,1.0,0.0,1,8408.417,38.204,22032.926,1164.633,22293.339,376300.0
2250.0,2.5,8.0,1856.0,1.458,1.0,1.0,1.0,0.0,0,7902.8949999999995,543.726,22446.024,590.524,22443.3,273200.0
2252.0,1.0,103.0,1162.0,1.138,1.0,0.0,0.0,0.0,0,6747.912999999999,1698.708,23428.317,589.099,23021.565,127200.0
2254.0,2.5,6.0,1848.0,0.501,1.0,1.0,1.0,0.0,1,8365.304,81.317,21929.957,1260.984,22199.932,450400.0
2257.0,2.5,26.0,3384.0,0.85,1.0,1.0,1.0,0.0,0,7668.453999999999,778.167,22653.248,337.557,22560.286,961400.0
2263.0,2.5,6.0,2604.0,0.695,1.0,1.0,0.0,0.0,0,5309.508999999999,3137.112,28718.047,306.611,25418.677,494900.0
2266.0,1.0,24.0,1238.0,0.613,1.0,1.0,1.0,0.0,0,6192.736999999999,2253.884,29523.779,364.497,25749.081,101300.0
2267.0,2.5,10.0,1774.0,0.546,1.0,1.0,0.0,0.0,0,5187.219999999999,3259.401,28611.95,420.687,25390.385,215600.0
2268.0,2.0,22.0,1740.0,0.429,1.0,1.0,1.0,0.0,0,5998.4659999999985,2448.155,29348.221,205.167,25684.587,176400.0
2270.0,2.0,9.0,1946.0,0.455,0.0,1.0,0.0,0.0,0,5085.350999999999,3361.27,28523.174,514.421,25365.55,262800.0
2271.0,2.0,8.0,1601.0,0.693,1.0,1.0,1.0,0.0,0,7994.1089999999995,452.512,22287.96,756.333,22320.053,207100.0
2272.0,2.0,14.0,2016.0,0.458,1.0,1.0,0.0,0.0,0,4998.154999999999,3448.466,28445.51,592.937,25338.976,254200.0
2273.0,2.0,9.0,1572.0,0.481,0.0,1.0,0.0,0.0,0,4913.893999999999,3532.727,28370.458,671.508,25313.341,182800.0
2274.0,2.0,11.0,1548.0,0.552,1.0,1.0,0.0,0.0,0,4806.181999999999,3640.439,28274.792,775.087,25281.515,165700.0
2275.0,2.0,6.0,1900.0,0.543,1.0,1.0,0.0,0.0,0,4696.816999999999,3749.804,28175.939,878.573,25243.888,241700.0
2276.0,2.5,5.0,2025.0,0.637,1.0,1.0,0.0,0.0,0,4585.620999999999,3861.0,28072.362,979.354,25196.166,283100.0
2279.0,2.0,11.0,1658.0,0.697,1.0,1.0,0.0,0.0,0,4411.687999999999,4034.933,27910.826,1138.073,25123.425,183400.0
2281.0,2.5,14.0,1716.0,0.392,1.0,1.0,0.0,0.0,0,4248.431999999999,4198.189,27789.639,1344.725,25149.467,192700.0
2283.0,2.5,11.0,2619.0,0.422,1.0,1.0,0.0,0.0,0,4102.0199999999995,4344.601,27656.4,1482.594,25097.021,464800.0
2285.0,2.0,15.0,1960.0,0.394,1.0,1.0,0.0,0.0,0,3908.6849999999995,4537.936,27487.562,1677.36,25049.719,233100.0
2286.0,2.5,10.0,2121.0,0.416,1.0,1.0,0.0,0.0,0,3701.7519999999995,4744.869,27307.27,1885.69,25000.574,289800.0
2287.0,2.5,8.0,2469.0,0.496,1.0,1.0,0.0,0.0,0,3611.6799999999994,4834.941,27219.607,1959.605,24951.804,410400.0
2290.0,1.5,30.0,1680.0,0.622,1.0,0.0,0.0,1.0,0,7153.308999999999,1293.312,22994.787,115.524,22704.711,172100.0
2292.0,2.0,7.0,1897.0,0.543,1.0,1.0,1.0,0.0,0,8081.2699999999995,365.351,22010.883,1065.199,22127.53,283200.0
2298.0,1.0,41.0,1224.0,1.026,1.0,0.0,1.0,0.0,0,5852.052999999999,2594.568,29178.963,230.441,25500.148,95200.0
2299.0,0.5,64.0,1933.0,0.451,1.0,0.0,1.0,0.0,0,5661.403999999999,2785.217,29010.455,63.881,25453.235,174200.0
2302.0,2.5,11.0,2949.0,0.455,1.0,1.0,0.0,0.0,0,4055.374999999999,4391.246,27576.203,1455.256,24964.534,633500.0
2305.0,2.0,23.0,1350.0,1.147,1.0,1.0,1.0,0.0,0,7395.754999999999,1050.866,30715.768,1695.328,26079.033,135900.0
2306.0,1.0,14.0,886.0,0.646,1.0,1.0,1.0,0.0,0,7156.191999999999,1290.429,30431.009,1407.522,25963.247,81900.0
2307.0,1.0,21.0,1464.0,0.643,1.0,1.0,1.0,0.0,0,6967.347,1479.274,30229.986,1212.722,25883.17,135100.0
2308.0,2.0,17.0,1152.0,0.638,1.0,1.0,1.0,0.0,0,6767.894999999999,1678.726,30029.312,1029.065,25803.161,108800.0
2310.0,1.5,26.0,1450.0,0.63,1.0,1.0,1.0,0.0,0,6349.055999999999,2097.565,29628.895,662.15,25647.648,129600.0
2311.0,2.0,25.0,1196.0,0.644,1.0,1.0,1.0,0.0,0,6131.249,2315.372,29427.454,479.868,25572.075,104200.0
2314.0,1.0,94.0,1459.0,2.34,1.0,0.0,0.0,1.0,0,6811.539999999999,1635.081,23042.07,266.2,22603.63,153300.0
2315.0,2.5,12.0,2205.0,0.481,1.0,1.0,0.0,0.0,0,3904.588999999999,4542.032,27422.511,1569.822,24860.689,310800.0
2317.0,2.0,2.0,1372.0,0.788,1.0,1.0,0.0,0.0,0,7374.802999999999,1071.818,22596.005,287.571,22371.605,172500.0
2319.0,3.5,9.0,2690.0,0.506,0.0,1.0,0.0,0.0,0,4379.263999999999,4067.357,27829.621,1067.995,24949.215,563200.0
2321.0,2.0,9.0,1531.0,0.396,1.0,1.0,0.0,0.0,0,4142.295999999999,4304.325,27629.595,1324.519,24915.139,162400.0
2322.0,1.0,64.0,1281.0,1.022,1.0,0.0,1.0,0.0,0,5605.612999999999,2841.008,28923.922,152.151,25300.192,99100.0
2323.0,2.0,6.0,2096.0,0.503,0.0,1.0,0.0,0.0,0,4963.137999999999,3483.483,28338.613,460.455,25081.96,310300.0
2325.0,2.5,16.0,1997.0,0.684,0.0,1.0,0.0,0.0,0,5111.888999999999,3334.732,28472.167,308.995,25125.535,270700.0
2327.0,2.5,10.0,2395.0,0.57,1.0,1.0,0.0,0.0,0,4784.125999999999,3662.495,28177.38,638.451,25025.639,386200.0
2329.0,2.0,5.0,1640.0,1.023,1.0,1.0,1.0,0.0,0,7663.9169999999995,782.704,22216.168,716.133,22115.559,210300.0
2330.0,2.0,6.0,2925.0,0.907,0.0,1.0,1.0,0.0,0,7558.839999999999,887.781,22300.902,604.151,22150.81,736200.0
2332.0,2.5,11.0,2005.0,0.473,1.0,1.0,0.0,0.0,0,3684.3509999999987,4762.27,27199.862,1750.713,24715.609,257600.0
2333.0,2.0,7.0,2065.0,0.431,1.0,1.0,1.0,0.0,0,8008.9619999999995,437.659,21738.184,1319.676,21877.06,325500.0
2338.0,2.5,37.0,2767.0,0.606,1.0,0.0,1.0,0.0,0,6288.768999999999,2157.852,29554.439,758.975,25504.864,472700.0
2342.0,1.0,44.0,1278.0,0.772,1.0,0.0,1.0,0.0,0,5852.356,2594.265,29142.919,394.764,25351.376,99200.0
2344.0,2.0,4.0,1945.0,0.685,1.0,1.0,0.0,0.0,0,7734.670999999999,711.95,22084.149,867.626,22030.159,307800.0
2345.0,2.0,26.0,1523.0,1.487,1.0,1.0,0.0,0.0,1,8221.471,225.15,21277.014,1855.24,21587.204,278700.0
2346.0,2.5,10.0,2764.0,0.628,1.0,1.0,0.0,0.0,0,4212.235999999999,4234.385,27650.618,1183.831,24804.74,541300.0
2348.0,2.0,6.0,2102.0,2.15,1.0,1.0,0.0,0.0,0,7393.428999999999,1053.192,22195.617,651.96,21984.152,351900.0
2357.0,2.5,6.0,2482.0,0.683,1.0,1.0,0.0,0.0,0,4468.633,3977.988,27844.934,863.523,24760.431,432200.0
2359.0,2.0,45.0,1918.0,0.73,1.0,0.0,0.0,0.0,0,5430.498,3016.123,28724.971,121.032,25077.037,209100.0
2360.0,2.0,7.0,2047.0,0.483,1.0,1.0,0.0,0.0,0,7995.978999999999,450.642,21549.693,1483.499,21688.864,345600.0
2362.0,2.0,44.0,3424.0,1.129,1.0,0.0,0.0,1.0,0,6709.945999999999,1736.675,22897.311,175.516,22402.756,873600.0
2363.0,2.5,8.0,1662.0,0.55,0.0,1.0,0.0,0.0,0,4950.833999999999,3495.787,28288.457,376.299,24934.21,207100.0
2364.0,2.5,1.0,3677.0,0.612,1.0,1.0,0.0,0.0,0,3886.989999999999,4559.631,27197.954,1591.798,24533.677,1361200.0
2365.0,2.5,6.0,2994.0,0.67,1.0,1.0,0.0,0.0,0,4677.165999999999,3769.455,28035.871,650.674,24832.109,702000.0
2366.0,2.0,7.0,1524.0,0.517,0.0,1.0,0.0,0.0,0,5167.147999999999,3279.473,28481.74,146.451,24988.176,177800.0
2368.0,2.5,6.0,2032.0,0.73,1.0,1.0,0.0,0.0,0,4415.771999999999,4030.849,27781.131,890.017,24685.74,281900.0
2370.0,2.0,8.0,1812.0,0.495,1.0,1.0,0.0,0.0,0,7975.677999999999,470.943,21459.374,1564.981,21602.488,272500.0
2371.0,2.0,15.0,1889.0,0.62,0.0,1.0,0.0,0.0,0,3952.619999999999,4494.001,27246.614,1512.426,24522.232,232700.0
2373.0,3.0,11.0,2496.0,0.697,1.0,1.0,0.0,0.0,0,4311.918999999999,4134.702,27682.158,989.023,24636.226,428800.0
2374.0,2.5,8.0,2562.0,0.572,1.0,1.0,0.0,0.0,0,7523.514999999999,923.106,22074.586,809.919,21932.527,533000.0
2376.0,2.0,4.0,2301.0,0.548,1.0,1.0,0.0,0.0,0,4038.2149999999992,4408.406,27353.161,1373.007,24536.591,355500.0
2378.0,2.0,7.0,1484.0,0.51,1.0,1.0,0.0,0.0,0,4185.606999999999,4261.014,27564.893,1114.837,24587.68,158400.0
2380.0,2.0,15.0,1944.0,0.535,1.0,1.0,0.0,0.0,0,4904.642,3541.979,28222.463,374.159,24824.881,234900.0
2383.0,1.0,54.0,1940.0,1.093,0.0,0.0,0.0,0.0,0,5477.646999999999,2968.974,28751.082,256.301,24984.544,212300.0
2384.0,2.0,4.0,1940.0,0.456,1.0,1.0,0.0,0.0,0,4119.865999999999,4326.755,27464.287,1230.888,24555.658,251700.0
2387.0,2.0,9.0,1914.0,0.495,1.0,1.0,0.0,0.0,0,4625.8009999999995,3820.82,27956.883,643.819,24693.68,237600.0
2389.0,2.0,15.0,1636.0,0.387,1.0,1.0,0.0,0.0,0,4717.018999999999,3729.602,28035.985,538.704,24704.027,173300.0
2391.0,2.0,7.0,1835.0,0.717,0.0,1.0,1.0,0.0,0,7578.431999999999,868.189,21722.457,1190.193,21675.061,259800.0
2394.0,1.0,47.0,2138.0,1.027,1.0,0.0,0.0,0.0,0,4982.888999999999,3463.732,28274.488,236.249,24752.915,238200.0
2396.0,1.0,53.0,884.0,1.106,0.0,0.0,0.0,0.0,0,5435.144999999999,3011.476,28701.959,262.238,24894.952,76200.0
2397.0,2.5,5.0,2917.0,0.624,1.0,1.0,1.0,0.0,0,7578.841999999999,867.779,21613.809,1288.294,21570.024,714000.0
2403.0,2.0,8.0,2338.0,0.42,1.0,1.0,0.0,1.0,0,8016.350999999999,430.27,21145.884,1857.008,21314.923,426600.0
2407.0,2.0,13.0,1512.0,1.004,1.0,1.0,0.0,0.0,0,4720.991999999999,3725.629,28005.484,441.958,24530.277,158900.0
2408.0,1.0,45.0,1171.0,0.807,1.0,0.0,0.0,0.0,0,4974.377999999999,3472.243,28251.836,190.168,24658.843,93300.0
2410.0,3.0,8.0,1974.0,0.527,0.0,1.0,0.0,0.0,0,7360.4929999999995,1086.128,21730.343,1114.012,21588.405,325600.0
2411.0,1.0,54.0,1000.0,1.666,1.0,0.0,0.0,0.0,0,5452.338999999999,2994.282,28713.369,355.044,24804.005,82100.0
2412.0,3.5,1.0,3086.0,0.734,1.0,1.0,0.0,0.0,0,7694.940999999999,751.68,21313.069,1608.482,21345.715,998400.0
2417.0,2.5,8.0,3166.0,0.759,0.0,1.0,1.0,0.0,0,7514.049999999999,932.571,21431.659,1441.795,21378.926,927900.0
2421.0,1.0,34.0,2903.0,0.971,1.0,0.0,0.0,0.0,0,4924.262999999999,3522.358,28192.595,190.359,24545.296,503700.0
2422.0,2.0,7.0,1512.0,1.026,1.0,1.0,0.0,1.0,0,6737.9529999999995,1708.668,22329.483,335.594,21834.693,170200.0
2423.0,2.0,4.0,1991.0,0.538,1.0,1.0,1.0,0.0,0,7323.906999999999,1122.714,21615.386,1207.598,21462.241,282700.0
2427.0,1.0,49.0,1090.0,1.007,1.0,0.0,0.0,0.0,0,6256.907999999999,2189.713,22712.951,144.14,22011.129,90600.0
2429.0,1.0,55.0,1695.0,15.35,0.0,0.0,0.0,0.0,0,5607.633999999999,2838.987,23375.817,959.329,22321.486,272300.0
2432.0,1.5,36.0,1770.0,1.303,0.0,0.0,0.0,0.0,0,4924.15,3522.471,28074.34,253.813,24404.305,190800.0
2433.0,1.0,80.0,1203.0,1.237,0.0,0.0,0.0,0.0,0,5241.598999999999,3205.022,28504.764,244.672,24550.293,111100.0
2435.0,1.5,38.0,1980.0,15.98,1.0,0.0,0.0,0.0,1,7713.391999999999,733.229,20862.238,1815.488,20619.997,582000.0
2436.0,2.5,5.0,1860.0,0.571,0.0,1.0,1.0,0.0,0,7543.698999999999,902.922,21207.699,1629.022,21141.325,276900.0
2437.0,3.0,38.29,3040.0,0.839,1.0,1.0,0.0,0.0,1,8175.957999999999,270.663,20759.477,2201.458,20940.829,1137800.0
2438.0,2.0,4.0,2448.0,0.649,0.0,1.0,0.0,0.0,0,6940.189999999999,1506.431,21715.444,999.692,21390.373,486600.0
2439.0,2.5,8.0,2218.0,1.035,1.0,1.0,0.0,0.0,1,7144.531999999999,1302.089,21473.254,1271.83,21231.296,516200.0
2440.0,2.5,5.0,2717.0,0.611,1.0,1.0,0.0,0.0,0,7792.249999999999,654.371,21034.791,1850.719,21065.734,660300.0
2441.0,1.0,39.0,1525.0,0.968,1.0,0.0,0.0,1.0,0,6395.779999999999,2050.841,22443.618,137.704,21800.75,132900.0
2443.0,2.5,8.0,2577.0,0.393,1.0,1.0,0.0,0.0,0,7006.249999999999,1440.371,21588.112,1135.575,21296.041,513800.0
2447.0,1.5,39.0,1391.0,0.553,1.0,0.0,0.0,1.0,0,6485.1359999999995,1961.485,22274.531,319.394,21676.834,121100.0
2448.0,1.0,44.0,1048.0,1.7,1.0,0.0,0.0,0.0,0,5267.364,3179.257,28546.757,382.284,24440.206,86300.0
2449.0,2.5,8.0,1882.0,0.399,1.0,1.0,1.0,0.0,1,7293.442999999999,1153.178,21349.481,1419.139,21162.147,344400.0
2450.0,2.0,24.0,1650.0,0.858,1.0,1.0,0.0,0.0,0,5198.811999999999,3247.809,28314.629,117.525,24355.173,169500.0
2454.0,2.0,4.0,1894.0,0.55,1.0,1.0,1.0,0.0,1,7423.043,1023.578,21232.563,1548.19,21082.182,356800.0
2455.0,3.0,15.0,2392.0,0.671,1.0,1.0,0.0,1.0,0,6535.955999999999,1910.665,22145.813,455.74,21579.507,382900.0
2456.0,1.0,45.0,1072.0,4.19,0.0,0.0,0.0,0.0,0,6570.918,1875.703,22031.83,512.691,21388.08,107100.0
2457.0,1.5,33.0,1237.0,0.566,1.0,0.0,0.0,0.0,0,6028.023999999999,2418.597,22667.377,160.968,21867.279,110300.0
2458.0,2.0,12.0,1344.0,0.662,1.0,1.0,0.0,0.0,0,5074.797999999999,3371.823,24684.975,2444.205,23020.729,137300.0
2459.0,3.0,38.29,2453.0,0.509,1.0,1.0,0.0,0.0,0,7821.911999999999,624.709,20897.687,1946.053,20894.026,433600.0
2461.0,2.0,6.0,2272.0,0.639,1.0,1.0,0.0,0.0,1,8130.011999999999,316.609,20650.839,2247.604,20766.623,618100.0
2463.0,2.0,15.0,1152.0,0.718,0.0,1.0,0.0,0.0,0,5385.126999999999,3061.494,24212.719,1927.204,22770.909,119400.0
2464.0,2.0,15.0,960.0,0.686,1.0,1.0,0.0,0.0,0,5296.912999999999,3149.708,24364.732,2096.006,22844.688,93000.0
2467.0,1.0,103.0,1082.0,0.556,1.0,0.0,0.0,0.0,0,5242.315999999999,3204.305,28007.462,160.405,24142.759,107400.0
2473.0,2.0,12.0,2379.0,1.111,1.0,1.0,1.0,0.0,0,6043.557999999999,2403.063,29236.371,1286.485,24531.705,358800.0
2475.0,2.5,1.0,2128.0,1.01,1.0,1.0,0.0,0.0,0,5751.555999999999,2695.065,28934.734,948.125,24409.624,340800.0
2477.0,1.0,25.0,1196.0,0.676,1.0,1.0,0.0,1.0,0,5499.847999999999,2946.773,28458.51,412.91,24221.054,95800.0
2479.0,1.0,46.0,1630.0,0.861,1.0,0.0,0.0,0.0,0,5438.368999999999,3008.252,28211.324,132.83,24128.873,147600.0
2480.0,2.0,10.0,1893.0,0.661,1.0,1.0,0.0,0.0,0,7085.414999999999,1361.206,21519.874,1130.905,21128.243,259700.0
2482.0,2.0,13.0,1560.0,0.554,1.0,1.0,0.0,0.0,0,5209.338,3237.283,24599.515,2387.568,22864.816,168100.0
2483.0,2.0,12.0,1716.0,0.526,1.0,1.0,0.0,0.0,0,5343.219999999999,3103.401,24414.834,2186.351,22766.503,197500.0
2484.0,2.0,15.0,880.0,0.526,1.0,1.0,0.0,0.0,0,5429.350999999999,3017.27,24287.202,2046.513,22700.687,85900.0
2485.0,2.0,16.0,1518.0,0.462,1.0,1.0,0.0,0.0,0,5540.768999999999,2905.852,24112.433,1855.27,22609.562,159100.0
2488.0,2.5,9.0,2136.0,2.4,0.0,1.0,0.0,0.0,0,7078.995999999999,1367.625,21526.899,1041.653,21000.113,380200.0
2489.0,2.0,4.0,2217.0,0.744,1.0,1.0,0.0,0.0,1,8175.074999999999,271.546,20511.466,2300.95,20530.665,609200.0
2490.0,1.5,94.0,1305.0,0.358,1.0,0.0,0.0,0.0,0,5507.389999999999,2939.231,28149.992,105.969,24045.0,128800.0
2491.0,2.0,11.0,1196.0,0.478,1.0,1.0,0.0,0.0,0,5616.993999999999,2829.627,24023.117,1766.283,22537.421,121200.0
2492.0,2.0,16.0,960.0,0.447,1.0,1.0,0.0,0.0,0,5705.508999999999,2741.112,23856.564,1581.681,22457.397,92900.0
2493.0,2.0,15.0,1456.0,0.444,1.0,1.0,0.0,0.0,0,5772.584999999999,2674.036,23712.121,1421.114,22371.056,151900.0
2494.0,1.0,16.0,1560.0,0.463,0.0,1.0,0.0,0.0,0,5830.740999999999,2615.88,23567.109,1259.684,22277.549,164500.0
2495.0,2.0,16.0,1820.0,0.365,1.0,1.0,0.0,0.0,0,5875.884999999999,2570.736,23428.216,1104.434,22189.056,214400.0
2496.0,2.0,6.0,1512.0,0.349,0.0,1.0,0.0,0.0,0,5907.887999999999,2538.733,23304.991,966.495,22110.816,183000.0
2497.0,2.0,7.0,1296.0,0.352,1.0,1.0,0.0,0.0,0,5934.071999999999,2512.549,23193.323,841.101,22040.555,138800.0
2498.0,1.0,15.0,1040.0,0.393,1.0,1.0,0.0,0.0,0,5959.4259999999995,2487.195,23085.919,720.243,21973.343,94300.0
2500.0,1.0,16.0,1050.0,0.39,1.0,1.0,0.0,0.0,0,5997.058999999999,2449.562,22926.701,540.536,21874.535,94600.0
2501.0,2.0,18.0,1248.0,0.39,1.0,1.0,0.0,0.0,0,6025.075999999999,2421.545,22808.784,407.046,21801.94,121900.0
2502.0,1.5,17.0,960.0,0.498,1.0,1.0,0.0,0.0,0,6052.732999999999,2393.888,22712.734,299.517,21740.3,89800.0
2503.0,1.0,16.0,960.0,0.345,1.0,1.0,0.0,0.0,0,6084.866999999999,2361.754,22597.935,170.368,21667.653,86300.0
2504.0,1.0,17.0,924.0,0.369,0.0,1.0,0.0,0.0,0,6117.949999999999,2328.671,22508.06,70.953,21607.648,87600.0
2506.0,2.0,52.0,1794.0,0.459,1.0,0.0,0.0,1.0,0,6212.48,2234.141,22350.515,99.619,21495.817,177400.0
2508.0,1.73,94.0,2041.0,1.673,1.0,0.0,0.0,0.0,0,5701.311999999999,2745.309,28113.947,163.808,23888.489,279500.0
2510.0,2.0,24.0,1432.0,0.529,1.0,1.0,0.0,0.0,0,5386.145999999999,3060.475,24469.319,2287.577,22664.646,138900.0
2511.0,2.0,15.0,1560.0,0.465,1.0,1.0,0.0,0.0,0,5478.305999999999,2968.315,24347.107,2154.408,22601.213,166600.0
2512.0,2.0,12.0,1512.0,0.57,1.0,1.0,0.0,0.0,0,5574.057999999999,2872.563,24211.922,2006.176,22533.795,163700.0
2513.0,2.0,12.0,1792.0,0.547,1.0,1.0,0.0,0.0,0,5684.231,2762.39,24051.301,1831.324,22449.388,215000.0
2515.0,1.0,15.0,1080.0,1.433,1.0,1.0,0.0,1.0,0,6494.362999999999,1952.258,22062.935,368.324,21214.759,97300.0
2516.0,2.0,22.0,1296.0,0.497,0.0,1.0,0.0,0.0,0,5787.539999999999,2659.081,23888.021,1653.121,22364.714,132200.0
2517.0,2.0,15.0,1320.0,0.49,1.0,1.0,0.0,0.0,0,5874.945,2571.676,23734.986,1485.515,22286.868,133900.0
2518.0,2.0,15.0,1430.0,0.44,1.0,1.0,0.0,0.0,0,5943.492999999999,2503.128,23594.613,1330.392,22211.103,149100.0
2519.0,2.0,14.0,1558.0,0.425,1.0,1.0,0.0,0.0,0,6002.094999999999,2444.526,23456.98,1178.112,22121.473,170300.0
2521.0,2.0,18.0,1552.0,0.379,1.0,1.0,0.0,0.0,0,6086.7249999999985,2359.896,23191.486,883.239,21950.401,164800.0
2522.0,2.0,17.0,1816.0,0.33,1.0,1.0,0.0,0.0,0,6113.111999999999,2333.509,23083.819,763.192,21881.784,213700.0
2523.0,2.0,5.0,1512.0,0.358,1.0,1.0,0.0,0.0,0,6137.859999999999,2308.761,22983.61,651.268,21818.211,175500.0
2524.0,1.5,18.0,864.0,0.358,1.0,1.0,0.0,0.0,0,6163.161999999999,2283.459,22881.957,537.556,21754.006,81500.0
2525.0,2.0,10.0,1144.0,0.436,1.0,1.0,0.0,0.0,0,6193.124999999999,2253.496,22758.92,399.383,21677.237,117900.0
2526.0,2.0,17.0,1152.0,0.461,1.0,1.0,0.0,0.0,0,6221.168999999999,2225.452,22653.829,281.815,21610.672,112900.0
2527.0,2.0,29.0,1140.0,0.74,1.0,1.0,0.0,1.0,0,6367.757,2078.864,22259.286,152.066,21345.973,99200.0
2528.0,2.0,17.0,1152.0,0.435,1.0,1.0,0.0,1.0,0,6261.151,2185.47,22500.512,109.521,21514.911,105700.0
2529.0,2.0,69.0,2409.0,0.468,1.0,0.0,0.0,0.0,0,5739.572999999999,2707.048,27800.842,116.197,23665.753,340700.0
2532.0,1.0,42.0,660.0,0.431,1.0,0.0,0.0,0.0,0,5783.348999999999,2663.272,24006.19,1811.742,22333.442,58500.0
2534.0,2.0,14.0,1514.0,0.484,1.0,1.0,0.0,0.0,0,5595.280999999999,2851.34,24271.814,2106.122,22460.438,161300.0
2536.0,2.0,17.0,1080.0,0.368,0.0,1.0,0.0,0.0,0,5905.492999999999,2541.128,23816.682,1603.965,22239.953,110700.0
2537.0,1.5,39.0,1300.0,0.488,0.0,0.0,0.0,0.0,0,5984.529999999999,2462.091,23698.915,1478.283,22170.979,122800.0
2538.0,1.0,46.0,960.0,0.978,0.0,0.0,0.0,0.0,0,6131.547999999999,2315.073,23480.676,1249.16,22031.763,85200.0
2539.0,1.0,44.0,1040.0,0.548,1.0,0.0,0.0,0.0,0,6053.263999999999,2393.357,23595.955,1369.419,22107.596,85700.0
2540.0,2.0,27.0,1516.0,1.236,1.0,1.0,0.0,0.0,0,6216.865,2229.756,23340.668,1101.584,21932.915,156200.0
2541.0,1.0,28.0,864.0,0.97,1.0,1.0,0.0,0.0,0,5692.388999999999,2754.232,24109.214,1915.431,22413.734,74300.0
2543.0,1.0,44.0,1376.0,0.259,1.0,0.0,0.0,0.0,0,6176.8009999999995,2269.82,23184.503,900.433,21893.811,118300.0
2545.0,2.0,49.0,1852.0,0.688,0.0,0.0,0.0,1.0,0,6472.9929999999995,1973.628,22209.237,177.215,21255.167,203900.0
2546.0,1.5,49.0,1444.0,1.587,0.0,0.0,0.0,0.0,0,6366.898999999999,2079.722,22571.839,227.928,21484.026,144700.0
2548.0,1.0,22.0,1016.0,0.615,1.0,1.0,0.0,1.0,0,6409.3189999999995,2037.302,22620.974,299.1,21481.86,84700.0
2549.0,2.0,43.0,2529.0,0.663,1.0,0.0,0.0,0.0,1,8168.731999999999,277.889,20403.436,2251.402,20202.549,669900.0
2550.0,1.0,44.0,1104.0,0.466,1.0,0.0,0.0,0.0,0,6334.597,2112.024,22962.152,681.623,21692.065,91900.0
2551.0,2.0,35.0,1540.0,0.68,1.0,0.0,0.0,1.0,0,6551.081999999999,1895.539,22185.185,179.914,21192.567,147200.0
2552.0,1.5,46.0,1988.0,0.443,1.0,0.0,0.0,1.0,0,6477.520999999999,1969.1,22462.205,130.007,21365.468,210300.0
2553.0,1.0,44.0,1296.0,0.459,0.0,0.0,0.0,1.0,0,6653.056999999999,1793.564,21995.814,381.594,21054.147,112100.0
2554.0,1.0,44.0,1152.0,0.482,1.0,0.0,0.0,0.0,0,6340.657999999999,2105.963,23222.177,993.587,21805.318,96600.0
2555.0,1.0,44.0,1814.0,0.468,1.0,0.0,0.0,0.0,0,5905.1759999999995,2541.445,27716.859,116.106,23494.399,177700.0
2557.0,2.0,4.0,1296.0,0.459,1.0,1.0,0.0,0.0,0,6422.186999999999,2024.434,22941.18,680.654,21630.515,146200.0
2559.0,2.0,15.0,1296.0,0.456,1.0,1.0,0.0,0.0,0,6085.780999999999,2360.84,23696.687,1515.607,22048.061,131900.0
2560.0,2.0,14.0,1430.0,0.412,0.0,1.0,0.0,0.0,0,6037.865999999999,2408.755,23777.588,1607.894,22079.739,160000.0
2561.0,2.0,12.0,1374.0,0.459,0.0,1.0,0.0,0.0,0,5954.346,2492.275,23896.373,1739.077,22138.253,153600.0
2562.0,1.0,27.0,1010.0,0.573,1.0,1.0,0.0,0.0,0,6044.761999999999,2401.859,27914.363,132.258,23527.504,85200.0
2563.0,2.0,11.0,1728.0,0.462,0.0,1.0,0.0,0.0,0,5872.2159999999985,2574.405,24007.544,1861.889,22192.761,217200.0
2564.0,1.5,36.0,1244.0,0.459,1.0,0.0,0.0,1.0,0,6720.075999999999,1726.545,21897.883,480.083,20971.277,107200.0
